Year/Make, Model, Price, Rating, Mileage
Used 2019 Buick, Enclave Premium AWD, 18499, Great Price, 97578, 
Used 2019 Buick, Encore Preferred FWD, 15000, Excellent Price, 37524, 
Used 2019 Buick, Encore Preferred AWD, 15295, Excellent Price, 53080, 
Used 2019 Buick, Encore Preferred AWD, 11995, Great Price, 89150, 
Used 2019 Buick, Envision Preferred AWD, 16444, Fair Price, 84701, 
Used 2019 Buick, Encore Essence FWD, 12495, Fair Price, 101103, 
Used 2019 Buick, Enclave Premium AWD, 17643, Great Price, 110150, 
Used 2019 Buick, Enclave Essence AWD, 22595, High Price, 79948, 
Used 2019 Buick, Enclave Premium AWD, 16105, Fair Price, 129675, 
Used 2019 Buick, Regal Sportback Essence AWD, 21900, High Price, 53383, 
Used 2019 Buick, Encore Preferred AWD, 20497, High Price, 12633, 
Used 2019 Buick, Encore Essence AWD, 15558, Fair Price, 75851, 
