Used 2024 Buick, Encore GX Sport Touring FWD, $21,300, Great Price, 39,298 miles, 
Used 2024 Buick, Envista Avenir, $26,250, Excellent Price, 15,435 miles, 
Used 2024 Buick, Encore GX Preferred FWD, $21,377, Great Price, 16,353 miles, 
Used 2024 Buick, Encore GX Preferred FWD, $23,999, High Price, 23,739 miles, 
Used 2024 Buick, Envision Sport Touring, $38,970, Fair Price, 7 miles, 
Used 2024 Buick, Enclave Premium AWD, $36,828, Fair Price, 34,887 miles, 
Used 2024 Buick, Encore GX Preferred FWD, $23,488, Fair Price, 9,718 miles, 
Used 2024 Buick, Encore GX Avenir AWD, $28,981, Fair Price, 8,688 miles, 
Used 2024 Buick, Enclave Avenir AWD, $56,320, High Price, 363 miles, 
Used 2024 Buick, Envista Sport Touring, $26,999, High Price, 23,135 miles, 
Used 2024 Buick, Encore GX Sport Touring AWD, $23,499, High Price, 23,160 miles, 
Used 2024 Buick, Envista Sport Touring, $28,499, High Price, 32,432 miles, 
