Year/Make, Model, Price, Rating, Mileage
Used 2013 FIAT, 500 Sport Hatch, 3995, Excellent Price, 135269, 
Used 2020 FIAT, 124 Spider Classica, 20995, Great Price, 29713, 
Used 2013 FIAT, 500 Gucci Cabrio, 6995, Excellent Price, 60845, 
Used 2024 FIAT, 500e INSPI(RED), 17999, Excellent Price, 500, 
Used 2021 FIAT, 500X Sport, 17900, Fair Price, 30706, 
Used 2015 FIAT, 500 Pop Hatch, 9000, Great Price, 48545, 
Used 2015 FIAT, 500 Sport Hatch, 3995, Excellent Price, 168590, 
Used 2018 FIAT, 124 Spider Abarth Convertible, 21998, Fair Price, 33407, 
Used 2015 FIAT, 500e Hatchback, 3900, Excellent Price, 42487, 
Used 2019 FIAT, 500 Pop Hatchback, 14599, High Price, 49631, 
Used 2012 FIAT, 500 Abarth Hatch, 8995, High Price, 95489, 
Used 2013 FIAT, 500 Sport Hatch, 3850, Fair Price, 155663, 
Used 2013 FIAT, 500 Pop Hatch, 6987, High Price, 120767, 
