Year/Make, Model, Price, Rating, Mileage
Used 2024 Kia, Niro EV Wind, 22111, Excellent Price, 12038
Used 2024 Kia, K5 GT FWD DCT, 28595, Excellent Price, 28472
Used 2024 Kia, Forte LXS IVT, 19000, Great Price, 34272
Used 2024 Kia, Soul LX IVT, 15220, Excellent Price, 53950
Used 2024 Kia, Soul LX IVT, 14920, Excellent Price, 55605
Used 2024 Kia, Sportage LX FWD, 21599, Excellent Price, 28421
Used 2024 Kia, Sportage LX FWD, 20909, Excellent Price, 33181
Used 2024 Kia, Soul LX IVT, 14820, Great Price, 57195
Used 2024 Kia, Soul LX IVT, 14820, Great Price, 57712
Used 2024 Kia, Soul LX IVT, 13782, Excellent Price, 141863
Used 2024 Kia, Soul LX IVT, 14320, Great Price, 63223
Used 2024 Kia, Forte GT-Line IVT, 18999, Excellent Price, 28576
Used 2024 Kia, Sorento S FWD, 26579, Excellent Price, 28724
Used 2024 Kia, Forte LXS IVT, 14020, Excellent Price, 78212
Used 2024 Kia, Forte LXS IVT, 16999, Excellent Price, 44573
Used 2024 Kia, Soul LX IVT, 15320, Great Price, 53987
Used 2024 Kia, Telluride EX FWD, 33756, Great Price, 50529
Used 2024 Kia, Sportage EX FWD, 25320, Great Price, 11575
Used 2024 Kia, Soul LX IVT, 14920, Excellent Price, 55562
Used 2024 Kia, Soul LX IVT, 14320, Great Price, 64072
Used 2024 Kia, Niro EV Wind, 22111, Excellent Price, 12038
Used 2024 Kia, Niro Hybrid LX, 19290, Excellent Price, 54600
Used 2024 Kia, Forte LXS IVT, 15000, Excellent Price, 23580
Used 2024 Kia, Carnival EX, 37818, Great Price, 9657
Used 2024 Kia, K5 EX FWD, 27441, Excellent Price, 16540
Used 2024 Kia, Sportage LX FWD, 19699, Excellent Price, 36189
Used 2024 Kia, Forte LXS IVT, 13520, Excellent Price, 72231
Used 2024 Kia, Forte GT-Line IVT, 21169, Great Price, 9515
Used 2024 Kia, Forte LXS IVT, 19420, Fair Price, 9597
Used 2024 Kia, Telluride EX FWD, 36728, Great Price, 25436
Used 2024 Kia, Forte LXS IVT, 19998, Fair Price, 11063
Used 2024 Kia, Telluride EX FWD, 37238, Great Price, 26539
Used 2024 Kia, Seltos SX 1.6T AWD, 24588, Excellent Price, 20285
Used 2024 Kia, Sportage SX-Prestige FWD, 27619, Great Price, 41456
Used 2024 Kia, Telluride EX FWD, 38098, Great Price, 11250
Used 2024 Kia, Sportage LX AWD, 22420, Great Price, 42746
Used 2024 Kia, Telluride EX X-Line AWD, 39389, Great Price, 30042
Used 2024 Kia, Sportage LX FWD, 23998, Fair Price, 25732
Used 2024 Kia, Telluride EX AWD, 38000, Excellent Price, 11135
Used 2024 Kia, Telluride S AWD, 36652, Great Price, 13056
Used 2024 Kia, Sportage EX FWD, 25998, Fair Price, 32485
Used 2024 Kia, Seltos S 2.0 AWD, 23349, Great Price, 14943
Used 2024 Kia, Soul EX IVT, 22647, Great Price, 9937
Used 2024 Kia, Telluride EX FWD, 39998, Great Price, 8605
Used 2024 Kia, Carnival LXS, 29497, Great Price, 47257
Used 2024 Kia, K5 GT-Line AWD, 28098, Great Price, 10999
Used 2024 Kia, Sorento S AWD, 30998, Great Price, 13639
Used 2024 Kia, Soul LX IVT, 14420, Excellent Price, 60670
Used 2024 Kia, K5 GT FWD DCT, 28595, Excellent Price, 28472
Used 2024 Kia, Forte LXS IVT, 18800, Excellent Price, 17697
Used 2024 Kia, Sportage X-Line AWD, 28990, Great Price, 5866
Used 2024 Kia, Seltos S 2.0 FWD, 23998, Fair Price, 13493
Used 2024 Kia, K5 GT-Line FWD, 26420, Great Price, 20804
Used 2024 Kia, Sportage SX-Prestige FWD, 30492, Fair Price, 11950
Used 2024 Kia, Seltos EX 2.0 FWD, 23000, Great Price, 24163
Used 2024 Kia, Seltos S 2.0 AWD, 23238, Great Price, 14310
Used 2024 Kia, EV9 GT-Line AWD, 52988, Great Price, 11739
Used 2024 Kia, Forte LXS IVT, 14720, Great Price, 65703
Used 2024 Kia, Sorento EX FWD, 31500, Great Price, 19040
Used 2024 Kia, Sportage Plug-In Hybrid X-Line Prestige AWD, 37988, Great Price, 9828
Used 2024 Kia, Sportage SX FWD, 28788, Great Price, 9247
Used 2024 Kia, Forte LX IVT, 15020, Excellent Price, 52282
Used 2024 Kia, Sorento EX FWD, 32279, Great Price, 20270
Used 2024 Kia, Carnival EX, 32165, Excellent Price, 62233
Used 2024 Kia, Sportage LX FWD, 21420, Great Price, 45151
Used 2024 Kia, Sportage SX FWD, 27220, Fair Price, 23918
Used 2024 Kia, Forte LXS IVT, 19000, Great Price, 34272
Used 2024 Kia, Telluride SX Prestige X-Pro AWD, 47420, Great Price, 17847
Used 2024 Kia, Forte LXS IVT, 14520, Excellent Price, 57920
Used 2024 Kia, Forte GT Manual, 21997, Excellent Price, 4123
Used 2024 Kia, Sportage EX FWD, 25900, Fair Price, 34003
Used 2024 Kia, Sorento S AWD, 29788, Great Price, 31841
Used 2024 Kia, Telluride EX AWD, 38570, Fair Price, 18457
Used 2024 Kia, Sorento X-Pro SX Prestige AWD, 38998, Great Price, 14599
Used 2024 Kia, Sorento S FWD, 27069, Excellent Price, 25163
Used 2024 Kia, Telluride SX Prestige AWD, 42998, Great Price, 20765
Used 2024 Kia, Forte LXS IVT, 18720, Great Price, 15609
Used 2024 Kia, Seltos X-Line 1.6T AWD, 23900, Great Price, 28102
Used 2024 Kia, Carnival LXS, 33917, Fair Price, 25602
Used 2024 Kia, K5 GT-Line FWD, 27887, Fair Price, 14750
Used 2024 Kia, Telluride SX X-Line AWD, 41600, Fair Price, 33935
Used 2024 Kia, Sorento Hybrid SX Prestige AWD, 35900, Great Price, 24451
Used 2024 Kia, Telluride SX Prestige X-Pro AWD, 46595, Great Price, 4562
