Year/Make, Model, Price, Rating, Mileage
Used 2018 Kia, Stinger GT AWD, 19875, Excellent Price, 81813, 
Used 2018 Kia, Optima SX Turbo, 7499, Excellent Price, 147191, 
Used 2018 Kia, Sorento EX V6 AWD, 18998, Excellent Price, 71004, 
Used 2018 Kia, Soul Base Automatic, 9936, Great Price, 99728, 
Used 2018 Kia, Optima EX, 16589, Great Price, 23680, 
Used 2018 Kia, Optima LX, 15998, Fair Price, 73790, 
Used 2018 Kia, Sportage LX AWD, 14998, Great Price, 76803, 
Used 2018 Kia, Sorento LX I4 FWD, 10255, Excellent Price, 111472, 
Used 2018 Kia, Optima LX, 15998, Fair Price, 75648, 
Used 2018 Kia, Stinger Premium RWD, 17999, Excellent Price, 53175, 
Used 2018 Kia, Sportage LX AWD, 10300, Excellent Price, 99012, 
Used 2018 Kia, Forte LX Sedan Automatic, 8700, Excellent Price, 108874, 
Used 2018 Kia, Optima SX Turbo, 12648, Great Price, 90971, 
Used 2018 Kia, Rio S Sedan Automatic, 6999, Great Price, 128459, 
Used 2018 Kia, Soul + Automatic, 13795, Great Price, 74814, 
Used 2018 Kia, Sedona LX, 19000, Fair Price, 36462, 
Used 2018 Kia, Optima LX, 15998, High Price, 76139, 
Used 2018 Kia, Soul Base Automatic, 13599, High Price, 86140, 
Used 2018 Kia, Sorento SX Limited V6 FWD, 18997, Excellent Price, 69263, 
Used 2018 Kia, Sorento LX V6 AWD, 17998, Great Price, 63934, 
Used 2018 Kia, Forte LX Sedan Automatic, 16998, Fair Price, 16447, 
Used 2018 Kia, Forte LX Sedan Automatic, 11881, Great Price, 68912, 
Used 2018 Kia, Optima LX, 13574, High Price, 81492, 
Used 2018 Kia, Sorento LX I4 FWD, 16998, High Price, 64499, 
Used 2018 Kia, Stinger GT2 RWD, 24999, Excellent Price, 35981, 
Used 2018 Kia, Soul Base Automatic, 7500, Excellent Price, 110298, 
Used 2018 Kia, Sorento L I4 FWD, 16998, Fair Price, 68282, 
Used 2018 Kia, Soul + Automatic, 13695, High Price, 76077, 
Used 2018 Kia, Stinger Premium RWD, 14800, Great Price, 126651, 
Used 2018 Kia, Soul Base Automatic, 9000, High Price, 51109, 
Used 2018 Kia, Forte LX Sedan Automatic, 5999, Excellent Price, 136455, 
Used 2018 Kia, Optima EX, 12949, High Price, 102272, 
Used 2018 Kia, Optima EX, 15220, Great Price, 48736, 
Used 2018 Kia, Soul + Automatic, 13395, High Price, 79674, 
Used 2018 Kia, Optima LX, 12577, Fair Price, 99913, 
Used 2018 Kia, Forte LX Sedan Automatic, 13895, High Price, 87693, 
Used 2018 Kia, Forte LX Sedan Automatic, 4995, Excellent Price, 215018, 
Used 2018 Kia, Sorento EX V6 FWD, 20138, Excellent Price, 23772, 
Used 2018 Kia, Sportage LX FWD, 16095, Fair Price, 49942, 
Used 2018 Kia, Stinger 2.0L RWD, 16990, High Price, 104087, 
Used 2018 Kia, Sportage EX AWD, 11995, Fair Price, 122813, 
Used 2018 Kia, Soul + Automatic, 6499, Great Price, 94097, 
Used 2018 Kia, Optima LX, 15898, High Price, 43041, 
Used 2018 Kia, Sorento LX I4 FWD, 15998, Fair Price, 81739, 
Used 2018 Kia, Sportage LX AWD, 14695, Great Price, 90941, 
Used 2018 Kia, Optima LX, 14599, High Price, 92844, 
Used 2018 Kia, Sorento L I4 FWD, 15998, High Price, 71060, 
Used 2018 Kia, Stinger 2.0L AWD, 13999, Fair Price, 107405, 
Used 2018 Kia, Forte LX Sedan Automatic, 15195, High Price, 63704, 
Used 2018 Kia, Sorento SX V6 AWD, 16453, High Price, 112613, 
Used 2018 Kia, Forte LX Sedan Automatic, 12616, Fair Price, 73464, 
Used 2018 Kia, Stinger GT2 AWD, 19499, High Price, 97439, 
Used 2018 Kia, Soul + Automatic, 9995, High Price, 107195, 
Used 2018 Kia, Sportage LX AWD, 14995, Fair Price, 89978, 
Used 2018 Kia, Forte S Sedan Automatic, 8995, Great Price, 101899, 
Used 2018 Kia, Rio LX Sedan Automatic, 7995, High Price, 135960, 
Used 2018 Kia, Optima LX, 11348, High Price, 138773, 
Used 2018 Kia, Rio EX Sedan Automatic, 16295, High Price, 61958, 
Used 2018 Kia, Forte LX Sedan Automatic, 13595, High Price, 94999, 
Used 2018 Kia, Sportage SX Turbo FWD, 14995, High Price, 78005, 
Used 2018 Kia, Sportage LX FWD, 13700, High Price, 100827, 
