Year/Make, Model, Price, Rating, Mileage
Used 2023 Mercedes-Benz, CLA 250 4MATIC, 29998, Excellent Price, 45154, 
Used 2023 Mercedes-Benz, Metris Passenger Van Standard Roof 126" Wheelbase, 44999, Great Price, 10774, 
Used 2023 Mercedes-Benz, GLA 250 4MATIC, 27998, Excellent Price, 47019, 
Used 2023 Mercedes-Benz, GLB 250 4MATIC, 33998, Fair Price, 32754, 
Used 2023 Mercedes-Benz, E 350 Sedan 4MATIC, 43998, Great Price, 25215, 
Used 2023 Mercedes-Benz, GLE 350 4MATIC, 50998, Great Price, 20619, 
Used 2023 Mercedes-Benz, AMG GLE 63 S 4MATIC SUV, 91994, Fair Price, 15826, 
Used 2023 Mercedes-Benz, C 300 Coupe 4MATIC, 34995, High Price, 43096, 
Used 2023 Mercedes-Benz, C 300 Sedan RWD, 32998, Fair Price, 52839, 
Used 2023 Mercedes-Benz, GLE 350 4MATIC, 49993, Great Price, 24918, 
Used 2023 Mercedes-Benz, GLE 450 4MATIC, 57972, Great Price, 21378, 
Used 2023 Mercedes-Benz, AMG C 43 Coupe 4MATIC, 56998, High Price, 12600, 
Used 2023 Mercedes-Benz, GLC 300 SUV 4MATIC, 44990, Great Price, 18240, 
Used 2023 Mercedes-Benz, GLC 300 SUV 4MATIC, 39500, Great Price, 48862, 
Used 2023 Mercedes-Benz, C 300 Sedan 4MATIC, 39497, Fair Price, 19327, 
Used 2023 Mercedes-Benz, EQE 350 4MATIC+ Sedan, 42995, Fair Price, 12927, 
Used 2023 Mercedes-Benz, C 300 Sedan 4MATIC, 36517, High Price, 38605, 
