Year/Make, Model, Price, Rating, Mileage
Used 2022 Genesis, G80 2.5T AWD, 37998, Great Price, 23470, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 40998, Great Price, 54369, 
Used 2022 Genesis, GV80 3.5T AWD, 39995, Excellent Price, 58599, 
Used 2022 Genesis, G70 2.0T AWD, 26988, Great Price, 62283, 
Used 2022 Genesis, GV70 3.5T Sport, 38619, Great Price, 51022, 
Used 2022 Genesis, G70 3.3T AWD, 31998, Excellent Price, 31919, 
Used 2022 Genesis, GV70 3.5T Sport, 37500, Excellent Price, 47476, 
Used 2022 Genesis, G80 2.5T AWD, 37997, Fair Price, 14061, 
Used 2022 Genesis, GV70 2.5T, 37200, High Price, 18438, 
Used 2022 Genesis, G70 3.3T RWD, 30300, High Price, 47387, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 34250, Excellent Price, 70005, 
Used 2022 Genesis, G80 2.5T AWD, 32500, Great Price, 39569, 
Used 2022 Genesis, G70 3.3T AWD, 31873, Fair Price, 40325, 
Used 2022 Genesis, GV70 2.5T, 37998, High Price, 36511, 
Used 2022 Genesis, G80 2.5T RWD, 34777, Fair Price, 15620, 
Used 2022 Genesis, GV70 2.5T, 34980, High Price, 38765, 
