Year/Make, Model, Price, Rating, Mileage
Used 2023 INFINITI, Q50 LUXE RWD, 23995, Excellent Price, 55744, 
Used 2023 INFINITI, QX60 LUXE AWD, 30605, Great Price, 58705, 
Used 2023 INFINITI, QX80 LUXE AWD, 34895, Excellent Price, 29665, 
Used 2023 INFINITI, QX50 AUTOGRAPH AWD, 36545, Excellent Price, 14058, 
Used 2023 INFINITI, Q50 LUXE AWD, 24953, Great Price, 30512, 
Used 2023 INFINITI, QX50 SENSORY AWD, 30888, Excellent Price, 41680, 
Used 2023 INFINITI, Q50 LUXE AWD, 33888, Excellent Price, 2968, 
Used 2023 INFINITI, QX60 PURE AWD, 32990, Great Price, 44698, 
Used 2023 INFINITI, QX50 AUTOGRAPH AWD, 36998, Excellent Price, 22603, 
Used 2023 INFINITI, QX60 LUXE AWD, 34998, Excellent Price, 60679, 
Used 2023 INFINITI, QX60 LUXE AWD, 34597, Fair Price, 46397, 
Used 2023 INFINITI, QX60 SENSORY AWD, 42109, Great Price, 28417, 
Used 2023 INFINITI, Q50 LUXE AWD, 32988, Great Price, 15122, 
Used 2023 INFINITI, Q50 LUXE AWD, 32588, Great Price, 20043, 
Used 2023 INFINITI, QX50 LUXE AWD, 27995, Excellent Price, 31196, 
Used 2023 INFINITI, Q50 SENSORY AWD, 36809, Great Price, 10106, 
Used 2023 INFINITI, Q50 LUXE AWD, 26238, Excellent Price, 38870, 
Used 2023 INFINITI, QX60 LUXE AWD, 42995, Great Price, 8321, 
Used 2023 INFINITI, QX80 PREMIUM SELECT AWD, 49995, Great Price, 33997, 
Used 2023 INFINITI, QX50 LUXE AWD, 29000, Excellent Price, 19098, 
Used 2023 INFINITI, Q50 LUXE AWD, 28995, Great Price, 52452, 
Used 2023 INFINITI, QX55 SENSORY, 34978, Excellent Price, 16019, 
Used 2023 INFINITI, QX60 SENSORY AWD, 42668, Fair Price, 26659, 
Used 2023 INFINITI, QX55 LUXE, 35998, Great Price, 15488, 
Used 2023 INFINITI, QX60 LUXE AWD, 40995, Great Price, 26936, 
Used 2023 INFINITI, QX60 AUTOGRAPH AWD, 49888, Fair Price, 24482, 
Used 2023 INFINITI, QX50 PURE AWD, 30995, Great Price, 14604, 
Used 2023 INFINITI, QX55 ESSENTIAL, 35938, Great Price, 16705, 
Used 2023 INFINITI, QX55 SENSORY, 35384, Great Price, 30150, 
Used 2023 INFINITI, QX60 LUXE AWD, 34439, Fair Price, 28928, 
Used 2023 INFINITI, QX60 AUTOGRAPH AWD, 49888, Fair Price, 24482, 
Used 2023 INFINITI, Q50 SENSORY AWD, 34997, Great Price, 25387, 
Used 2023 INFINITI, QX50 LUXE AWD, 29889, Excellent Price, 36720, 
Used 2023 INFINITI, QX60 LUXE AWD, 37714, Great Price, 32905, 
Used 2023 INFINITI, Q50 SENSORY AWD, 33699, Excellent Price, 16328, 
Used 2023 INFINITI, Q50 LUXE AWD, 33588, Fair Price, 18550, 
Used 2023 INFINITI, QX60 LUXE AWD, 34439, Fair Price, 28928, 
Used 2023 INFINITI, QX55 LUXE, 33990, Fair Price, 10061, 
Used 2023 INFINITI, Q50 RED SPORT 400 AWD, 41699, Fair Price, 32827, 
Used 2023 INFINITI, QX50 LUXE AWD, 26995, Excellent Price, 44201, 
Used 2023 INFINITI, QX60 LUXE AWD, 44588, Fair Price, 29468, 
Used 2023 INFINITI, QX60 AUTOGRAPH AWD, 46000, Great Price, 31095, 
Used 2023 INFINITI, QX60 PURE AWD, 31499, Fair Price, 46676, 
Used 2023 INFINITI, QX60 AUTOGRAPH AWD, 51888, Fair Price, 22044, 
Used 2023 INFINITI, Q50 LUXE AWD, 28595, Fair Price, 30821, 
Used 2023 INFINITI, QX60 SENSORY AWD, 47998, High Price, 23315, 
Used 2023 INFINITI, QX80 PREMIUM SELECT AWD, 47839, High Price, 21607, 
Used 2023 INFINITI, Q50 LUXE AWD, 31598, High Price, 12363, 
Used 2023 INFINITI, QX50 LUXE AWD, 32893, High Price, 26356, 
Used 2023 INFINITI, QX50 SPORT AWD, 36759, High Price, 14789, 
Used 2023 INFINITI, QX55 LUXE, 33592, Fair Price, 22687, 
Used 2023 INFINITI, QX60 LUXE AWD, 37295, Excellent Price, 27429, 
Used 2023 INFINITI, QX60 LUXE AWD, 39698, Fair Price, 9800, 
Used 2023 INFINITI, QX60 AUTOGRAPH AWD, 44839, High Price, 25128, 
Used 2023 INFINITI, Q50 LUXE AWD, 32500, High Price, 18675, 
Used 2023 INFINITI, QX60 AUTOGRAPH AWD, 44795, High Price, 37216, 
Used 2023 INFINITI, QX50 LUXE AWD, 32571, High Price, 22416, 
Used 2023 INFINITI, QX50 LUXE AWD, 33888, High Price, 37987, 
Used 2023 INFINITI, QX50 LUXE AWD, 32571, High Price, 22416, 
Used 2023 INFINITI, QX60 LUXE AWD, 37295, Excellent Price, 27429, 
Used 2023 INFINITI, QX60 LUXE AWD, 44588, High Price, 27690, 
Used 2023 INFINITI, QX55 LUXE, 35320, High Price, 22072, 
Used 2023 INFINITI, QX55 LUXE, 29190, High Price, 54849, 
Used 2023 INFINITI, QX50 SPORT AWD, 39988, High Price, 16159, 
Used 2023 INFINITI, QX60 SENSORY AWD, 38900, High Price, 39148, 
Used 2023 INFINITI, QX80 LUXE AWD, 42657, High Price, 54012, 
Used 2023 INFINITI, QX60 SENSORY AWD, 38999, High Price, 13794, 
