Year/Make, Model, Price, Rating, Mileage
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 26000, Excellent Price, 41326, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 26900, Great Price, 42000, 
Used 2021 Polestar, 1 Coupe, 78599, Excellent Price, 8192, 
Used 2024 Polestar, 2 Long Range Single Motor RWD, 23999, Great Price, 33379, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 24919, Great Price, 38149, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 25495, High Price, 24459, 
Used 2025 Polestar, 3 Launch Edition, 72000, High Price, 611, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 29999, Great Price, 26441, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 28500, Great Price, 28330, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 22699, Great Price, 41344, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 20995, High Price, 60937, 
Used 2021 Polestar, 2 Launch Edition Fastback, 24994, High Price, 26141, 
Used 2022 Polestar, 2 Long Range Dual Motor AWD, 30500, Fair Price, 12180, 
Used 2024 Polestar, 2 Long Range Dual Motor AWD, 40000, High Price, 5811, 
Used 2023 Polestar, 2 Long Range Dual Motor Performance AWD, 26900, High Price, 26000, 
