Year/Make, Model, Price, Rating, Mileage
Used 2018 Audi, Q5 Premium Plus, 18498, Excellent Price, 66133, 
Used 2018 Audi, SQ5 Prestige, 18884, Excellent Price, 112140, 
Used 2018 Audi, A6 Premium Plus 2.0 quattro, 14500, Excellent Price, 103892, 
Used 2018 Audi, A5 Prestige Coupe S tronic, 24998, Great Price, 56434, 
Used 2018 Audi, A4 Premium Summer of Audi quattro S Tronic, 15990, Excellent Price, 95265, 
Used 2018 Audi, A6 Premium Plus 3.0 quattro, 18849, Excellent Price, 83456, 
Used 2018 Audi, Q3 Premium with Sport Package FWD, 16920, Great Price, 53784, 
Used 2018 Audi, A6 Premium Plus 2.0 quattro, 16949, Excellent Price, 82315, 
Used 2018 Audi, SQ5 Prestige, 14995, Excellent Price, 131972, 
Used 2018 Audi, Q3 Premium Plus quattro, 13999, Excellent Price, 95085, 
Used 2018 Audi, Q7 Prestige 3.0S, 20998, Excellent Price, 69397, 
Used 2018 Audi, Q7 Prestige 3.0S, 19995, Great Price, 79715, 
Used 2018 Audi, A5 Premium Plus Sportback S tronic, 22489, Fair Price, 60440, 
Used 2018 Audi, A4 Premium Plus Summer of Audi quattro S Tronic, 18997, Excellent Price, 26051, 
Used 2018 Audi, Q5 Premium Plus, 18498, Excellent Price, 66133, 
Used 2018 Audi, S4 Prestige, 19450, Excellent Price, 122980, 
Used 2018 Audi, A5 Premium Plus Cabriolet S tronic, 18995, Great Price, 80820, 
Used 2018 Audi, S5 Prestige Sportback, 29999, Great Price, 52241, 
Used 2018 Audi, A4 Premium Plus quattro S tronic, 12900, Excellent Price, 125046, 
Used 2018 Audi, A6 Premium 2.0 FWD, 20090, Great Price, 59810, 
Used 2018 Audi, S4 Premium Plus, 30099, Fair Price, 37787, 
Used 2018 Audi, A3 Premium Summer of Audi Sedan 2.0 TFSI FWD, 18998, Fair Price, 57906, 
Used 2018 Audi, Q5 Premium, 13999, Excellent Price, 86739, 
Used 2018 Audi, Q5 Premium Plus, 13900, Great Price, 119694, 
Used 2018 Audi, A7 Prestige, 22425, Excellent Price, 88970, 
Used 2018 Audi, A4 Premium Plus quattro S tronic, 18990, Great Price, 52966, 
Used 2018 Audi, S5 Prestige Coupe, 19998, Excellent Price, 98742, 
Used 2018 Audi, S4 Premium Plus, 18500, Great Price, 126006, 
Used 2018 Audi, Q7 Prestige 3.0S, 24977, Fair Price, 59598, 
Used 2018 Audi, Q5 Premium Plus, 15995, Fair Price, 93162, 
Used 2018 Audi, Q5 Premium Plus, 23998, High Price, 52330, 
Used 2018 Audi, Q7 Prestige 3.0S, 21890, Fair Price, 77394, 
