Year/Make, Model, Price, Rating, Mileage
Used 2007 Jaguar, XK Convertible, 15563, Excellent Price, 47750, 
Used 2017 Jaguar, F-PACE R-Sport 35t, 15985, Excellent Price, 101568, 
Used 2014 Jaguar, XJL Portfolio RWD, 14895, Excellent Price, 72787, 
Used 2002 Jaguar, XK8 Convertible, 7995, Excellent Price, 77403, 
Used 2019 Jaguar, XE 25t RWD, 17998, Great Price, 63078, 
Used 2023 Jaguar, E-PACE SE P250 AWD, 31998, Great Price, 26001, 
Used 2018 Jaguar, XE Premium 35t AWD, 20998, Fair Price, 52581, 
Used 2016 Jaguar, XJ R-Sport AWD, 13000, Great Price, 124415, 
Used 2020 Jaguar, F-TYPE P300 Coupe RWD, 34995, Excellent Price, 32528, 
Used 2025 Jaguar, F-PACE R-Dynamic S P250, 54995, Great Price, 3118, 
Used 2021 Jaguar, F-PACE P250 S AWD, 35995, Great Price, 26509, 
Used 2020 Jaguar, E-PACE P250 AWD SE, 28998, High Price, 30622, 
Used 2019 Jaguar, E-PACE P300 R-Dynamic S, 24614, High Price, 46078, 
Used 2015 Jaguar, XF Sport V6 RWD, 10985, Excellent Price, 87312, 
Used 2014 Jaguar, XJL Portfolio RWD, 18995, High Price, 102370, 
Used 2020 Jaguar, XF Premium 25t Sedan AWD, 26995, Excellent Price, 47810, 
Used 2024 Jaguar, F-PACE R-Dynamic S P250, 57995, High Price, 3748, 
