Year/Make, Model, Price, Rating, Mileage
Used 2020 Subaru, Legacy 2.5i Sport, 21194, Excellent Price, 13958, 
Used 2020 Subaru, Outback 2.4T Limited XT, 21595, Great Price, 93209, 
Used 2020 Subaru, Outback 2.5i Premium, 16300, Excellent Price, 106965, 
Used 2020 Subaru, Legacy 2.5i Sport, 21194, Excellent Price, 13958, 
Used 2020 Subaru, Forester 2.5i Sport, 20741, Fair Price, 89453, 
Used 2020 Subaru, Forester 2.5i Touring, 23551, Fair Price, 69502, 
Used 2020 Subaru, Crosstrek 2.0i Limited CVT, 23371, Great Price, 58077, 
Used 2020 Subaru, Forester 2.5i Premium, 19997, Great Price, 84053, 
Used 2020 Subaru, Forester 2.5i Sport, 21719, Fair Price, 81246, 
Used 2020 Subaru, Forester 2.5i Limited, 24704, Great Price, 34415, 
Used 2020 Subaru, Legacy 2.5i Premium, 18347, Fair Price, 74572, 
Used 2020 Subaru, Legacy 2.5i Premium, 16555, Fair Price, 101080, 
Used 2020 Subaru, Forester 2.5i Sport, 19995, Fair Price, 94739, 
Used 2020 Subaru, Ascent Touring 7-Passenger, 24990, Fair Price, 82663, 
Used 2020 Subaru, Impreza 2.0i Sport 5-door CVT, 20574, Fair Price, 22612, 
Used 2020 Subaru, Outback 2.4T Onyx Edition XT, 22500, High Price, 90726, 
