Year/Make, Model, Price, Rating, Mileage
Used 2023 Kia, Sportage Hybrid LX AWD, 15119, Excellent Price, 125850, 
Used 2020 Mercedes-Benz, Metris Passenger Van Standard Roof 126" Wheelbase, 30290, Excellent Price, 1662, 
Used 2013 Nissan, Altima 2.5 S Sedan, 5450, Excellent Price, 134750, 
Used 2023 Ford, Transit Cargo Van T-250 130" Low Rf 9070 GVWR RWD, 25499, Excellent Price, 27774, 
Used 2022 Audi, Q5 Premium Plus S line Sportback, 29599, Excellent Price, 23951, 
Used 2020 Ram, 1500 Rebel Crew Cab 5'7" Box 4WD, 28499, Excellent Price, 81290, 
Used 2019 Audi, e-tron Prestige, 21973, Excellent Price, 27584, 
Used 2019 Ford, F-150 XL SuperCrew 5.5' Box 4WD, 19460, Excellent Price, 104905, 
Used 2022 Audi, e-tron Premium SUV, 22493, Excellent Price, 33022, 
Used 2023 Nissan, Ariya Empower+ FWD, 21993, Excellent Price, 22799, 
Used 2021 Toyota, Corolla LE CVT, 9799, Excellent Price, 239138, 
Used 2014 Volkswagen, Passat S Sedan Auto (PZEV), 6899, Excellent Price, 103762, 
Used 2022 Nissan, Pathfinder Platinum 4WD, 24429, Excellent Price, 72999, 
Used 2013 Chevrolet, Cruze LT with 1LT Manual, 4590, Excellent Price, 141055, 
Used 2022 Ford, Bronco Everglades 4 Door Advanced 4WD, 48345, Excellent Price, 20599, 
Used 2016 Kia, Soul Base Automatic, 9956, Excellent Price, 49045, 
Used 2022 Ford, Explorer ST-Line 4WD, 29997, Excellent Price, 56762, 
Used 2015 Dodge, Journey Limited AWD, 9352, Excellent Price, 95227, 
Used 2019 Cadillac, XT5 Platinum AWD, 24493, Excellent Price, 51256, 
Used 2024 Chevrolet, Malibu LT, 17399, Excellent Price, 32691, 
Used 2023 Hyundai, Kona Electric Limited, 20953, Excellent Price, 15050, 
Used 2022 Volkswagen, Tiguan SE 4MOTION, 20549, Excellent Price, 48810, 
Used 2022 Chevrolet, Equinox LT with 1LT AWD, 18699, Excellent Price, 51480, 
Used 2018 Land Rover, Range Rover Velar P380 R-Dynamic HSE, 28539, Excellent Price, 26620, 
Used 2022 Ford, F-150 XLT SuperCrew 5.5' Box 4WD, 38718, Excellent Price, 7211, 
Used 2021 GMC, Acadia SLE AWD, 19999, Excellent Price, 69450, 
Used 2010 Subaru, Forester 2.5X Limited Auto, 6100, Excellent Price, 139370, 
Used 2012 Honda, Accord SE Sedan I4 Automatic, 9799, Excellent Price, 105441, 
Used 2021 Buick, Enclave Avenir AWD, 25999, Excellent Price, 58075, 
Used 2022 Lincoln, Aviator Reserve AWD, 38234, Excellent Price, 44838, 
