Year/Make, Model, Price, Rating, Mileage
Used 2018 GMC, Sierra 1500 SLE Double Cab Standard Box 4WD, 23995, Excellent Price, 78721, 
Used 2018 GMC, Terrain SLE AWD, 13557, Great Price, 92095, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 31998, Great Price, 81945, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 23998, Excellent Price, 105100, 
Used 2018 GMC, Sierra 1500 Denali Crew Cab Short Box 4WD, 30995, Great Price, 87521, 
Used 2018 GMC, Acadia Denali AWD, 21978, Fair Price, 79765, 
Used 2018 GMC, Acadia SLE with SLE-2 AWD, 16450, Excellent Price, 77071, 
Used 2018 GMC, Yukon SLT 4WD, 25478, Excellent Price, 96463, 
Used 2018 GMC, Acadia Denali AWD, 19998, Great Price, 82581, 
Used 2018 GMC, Sierra 1500 Denali Crew Cab Short Box 4WD, 41998, High Price, 35746, 
Used 2018 GMC, Sierra 1500 Base Double Cab Standard Box 4WD, 26998, High Price, 75007, 
Used 2018 GMC, Acadia SLT with SLT-1 AWD, 20998, Fair Price, 85057, 
Used 2018 GMC, Acadia Denali FWD, 21998, High Price, 86578, 
Used 2018 GMC, Acadia Denali AWD, 18933, Fair Price, 97620, 
Used 2018 GMC, Sierra 1500 Denali Crew Cab Short Box 4WD, 30186, Fair Price, 111411, 
Used 2018 GMC, Sierra 1500 SLE Double Cab Standard Box 4WD, 26099, Fair Price, 70801, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 27567, Fair Price, 104418, 
Used 2018 GMC, Sierra 1500 SLE Regular Cab Standard Bed 4WD, 27998, High Price, 66160, 
Used 2018 GMC, Yukon SLT 4WD, 22995, High Price, 127327, 
Used 2018 GMC, Canyon Denali Crew Cab Standard Box 4WD, 28924, Fair Price, 68754, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 29933, High Price, 101894, 
Used 2018 GMC, Yukon Denali 4WD, 32900, Excellent Price, 78070, 
Used 2018 GMC, Sierra 1500 SLT Crew Cab Short Box 4WD, 29669, High Price, 104959, 
Used 2018 GMC, Sierra 1500 SLT Double Cab Standard Box 4WD, 26854, High Price, 100872, 
Used 2018 GMC, Acadia SLT with SLT-1 AWD, 17998, Great Price, 90337, 
Used 2018 GMC, Sierra 1500 Denali Crew Cab Short Box 4WD, 29903, Fair Price, 114844, 
Used 2018 GMC, Yukon SLE 4WD, 27570, High Price, 83946, 
Used 2018 GMC, Yukon Denali 4WD, 34995, Fair Price, 83489, 
Used 2018 GMC, Canyon SLE Crew Cab Standard Box 4WD, 23987, High Price, 95198, 
Used 2018 GMC, Sierra 1500 Denali Crew Cab Short Box 4WD, 37421, Great Price, 48186, 
Used 2018 GMC, Sierra 2500HD SLT Crew Cab Standard Box 4WD, 37712, High Price, 96503, 
