Year/Make, Model, Price, Rating, Mileage
Used 2024 Kia, Sportage X-Line AWD, 27539, Great Price, 14183
Used 2024 Kia, Sportage LX FWD, 21989, Excellent Price, 16785
Used 2024 Kia, Forte LXS IVT, 17498, Excellent Price, 17027
Used 2024 Kia, Telluride SX Prestige X-Line AWD, 40790, Excellent Price, 19563
Used 2024 Kia, Forte GT-Line IVT, 21209, Fair Price, 25987
Used 2024 Kia, Forte LXS IVT, 17829, Great Price, 11066
Used 2024 Kia, Sportage LX FWD, 22519, Excellent Price, 16219
Used 2024 Kia, Forte GT-Line IVT, 21316, Excellent Price, 5000
Used 2024 Kia, K5 EX FWD, 26993, Great Price, 12041
Used 2024 Kia, Sorento S AWD, 26991, Excellent Price, 35643
Used 2024 Kia, Sportage X-Line AWD, 27539, Great Price, 14183
Used 2024 Kia, Sportage X-Line AWD, 27498, Excellent Price, 11112
Used 2024 Kia, Sorento S AWD, 26899, Great Price, 41999
Used 2024 Kia, Forte GT-Line IVT, 22498, Great Price, 5000
Used 2024 Kia, Telluride S AWD, 35978, Great Price, 31589
Used 2024 Kia, Sorento S AWD, 31498, Great Price, 10091
Used 2024 Kia, EV9 GT-Line AWD, 54698, Fair Price, 9904
Used 2024 Kia, Carnival SX, 39787, Great Price, 18450
Used 2024 Kia, Sportage X-Line AWD, 29747, Great Price, 7759
Used 2024 Kia, Sportage LX AWD, 25998, Fair Price, 27782
Used 2024 Kia, Soul LX IVT, 16999, Excellent Price, 17638
Used 2024 Kia, Seltos S 2.0 AWD, 24423, Fair Price, 5925
Used 2024 Kia, K5 GT-Line AWD, 28998, Fair Price, 6401
Used 2024 Kia, Sportage X-Line AWD, 29747, Fair Price, 12006
Used 2024 Kia, Forte LXS IVT, 18200, Fair Price, 32777
Used 2024 Kia, Sportage X-Line AWD, 29978, Fair Price, 5000
Used 2024 Kia, Forte LXS IVT, 19799, Great Price, 13155
Used 2024 Kia, Forte LX IVT, 18129, Fair Price, 14799
Used 2024 Kia, K5 GT-Line FWD, 26636, Great Price, 36337
Used 2024 Kia, K5 EX FWD, 27290, Fair Price, 18428
Used 2024 Kia, K5 LXS FWD, 22219, Fair Price, 18620
Used 2024 Kia, Sorento S AWD, 33978, Fair Price, 5000
Used 2024 Kia, K5 EX FWD, 27290, Fair Price, 18428
Used 2024 Kia, Telluride EX X-Line AWD, 44586, Fair Price, 5217
Used 2024 Kia, Seltos EX 2.0 AWD, 25907, Fair Price, 3403
Used 2024 Kia, K5 LXS FWD, 22219, Fair Price, 18620
Used 2024 Kia, Sportage Hybrid EX AWD, 27590, High Price, 35320
Used 2024 Kia, Forte LXS IVT, 19500, High Price, 15323
Used 2024 Kia, Seltos S 2.0 AWD, 24394, Fair Price, 15124
Used 2024 Kia, Forte LXS IVT, 16995, Excellent Price, 38583
Used 2024 Kia, Sportage Hybrid LX AWD, 30978, High Price, 5000
Used 2024 Kia, Telluride S FWD, 36000, High Price, 24364
Used 2024 Kia, Telluride SX Prestige AWD, 40499, Fair Price, 28894
Used 2024 Kia, Sorento S AWD, 32706, Fair Price, 19975
Used 2024 Kia, Niro Hybrid LX, 28997, High Price, 3000
Used 2024 Kia, Soul GT-Line IVT, 20321, High Price, 61465
