Year/Make, Model, Price, Rating, Mileage
Used 2018 Ram, 1500 Express Quad Cab 6'4" Box 4WD, 18910, Excellent Price, 74555, 
Used 2018 Ram, ProMaster City Cargo Van Tradesman, 10411, Excellent Price, 111443, 
Used 2018 Ram, 2500 Tradesman Crew Cab 6'4" Box 4WD, 28999, Great Price, 68736, 
Used 2018 Ram, 1500 Express Quad Cab 6'4" Box 4WD, 18910, Excellent Price, 74555, 
Used 2018 Ram, 1500 Big Horn Crew Cab 5'7" Box 4WD, 17819, Excellent Price, 129372, 
Used 2018 Ram, 1500 Laramie Crew Cab 6'4" Box 4WD, 21995, Great Price, 123055, 
Used 2018 Ram, 2500 Longhorn Crew Cab 6'4" Box 4WD, 46998, Great Price, 75960, 
Used 2018 Ram, 2500 Power Wagon Crew Cab 6'4" Box 4WD, 28877, Great Price, 118334, 
Used 2018 Ram, 1500 Tradesman Crew Cab 6'4" Box 4WD, 20999, Excellent Price, 49768, 
Used 2018 Ram, ProMaster Cargo Van 2500 High Roof 159", 17877, Excellent Price, 53630, 
Used 2018 Ram, 1500 Laramie Crew Cab 5'7" Box 4WD, 28500, Great Price, 51490, 
Used 2018 Ram, ProMaster City Cargo Van Tradesman, 10411, Excellent Price, 111443, 
Used 2018 Ram, ProMaster City Cargo Van Tradesman, 10800, High Price, 81600, 
Used 2018 Ram, ProMaster City Cargo Van Tradesman SLT, 11000, Excellent Price, 141001, 
Used 2018 Ram, 1500 Express Quad Cab 6'4" Box 4WD, 14995, Excellent Price, 123322, 
Used 2018 Ram, 1500 Night Crew Cab 5'7" Box 4WD, 19896, Great Price, 137682, 
Used 2018 Ram, 3500 Laramie Crew Cab 8' Box 4WD, 47995, Great Price, 80863, 
Used 2018 Ram, 1500 Express Crew Cab 5'7" Box 4WD, 23000, Fair Price, 75716, 
Used 2018 Ram, 1500 Rebel Crew Cab 5'7" Box 4WD, 24900, Great Price, 111436, 
Used 2018 Ram, 1500 Sport Quad Cab 6'4" Box 4WD, 20499, Fair Price, 129506, 
Used 2018 Ram, 3500 Laramie Crew Cab 8' Box 4WD, 31500, High Price, 135213, 
Used 2018 Ram, 1500 Tradesman Crew Cab 5'7" Box 4WD, 17995, Excellent Price, 97599, 
Used 2018 Ram, 1500 Big Horn Quad Cab 6'4" Box 2WD, 17975, Excellent Price, 110813, 
Used 2018 Ram, 2500 Big Horn Crew Cab 6'4" Box 4WD, 31994, Fair Price, 97567, 
Used 2018 Ram, 2500 Big Horn Crew Cab 6'4" Box 4WD, 26999, Fair Price, 180384, 
Used 2018 Ram, ProMaster Cargo Van 3500 High Roof 159" Extended, 17495, Excellent Price, 111708, 
Used 2018 Ram, ProMaster Cargo Van 2500 High Roof 159", 12995, Excellent Price, 105316, 
Used 2018 Ram, 1500 SLT Crew Cab 5'7" Box 4WD, 14995, High Price, 161686, 
Used 2018 Ram, 2500 Laramie Crew Cab 6'4" Box 4WD, 30899, Great Price, 99843, 
Used 2018 Ram, 3500 Laramie Mega Cab 6'4" Box 4WD, 44995, Fair Price, 117131, 
Used 2018 Ram, ProMaster Cargo Van 1500 Low Roof 136", 16995, High Price, 99443, 
Used 2018 Ram, 3500 Laramie Mega Cab 6'4" Box 4WD, 44995, Fair Price, 117131, 
Used 2018 Ram, 1500 Sport Crew Cab 5'7" Box 4WD, 31495, High Price, 68723, 
Used 2018 Ram, 2500 Laramie Crew Cab 6'4" Box 4WD, 45500, Great Price, 78248, 
Used 2018 Ram, 3500 Tradesman Crew Cab 6'4" Box 4WD, 40113, High Price, 119429, 
Used 2018 Ram, ProMaster Cargo Van 2500 High Roof 159", 19995, High Price, 74866, 
Used 2018 Ram, 1500 Express Quad Cab 6'4" Box 4WD, 20650, High Price, 100251, 
Used 2018 Ram, 3500 Laramie Crew Cab 8' Box 4WD, 27266, High Price, 278517, 
Used 2018 Ram, 1500 Express Quad Cab 6'4" Box 2WD, 17995, High Price, 124871, 
