Year/Make, Model, Price, Rating, Mileage
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 39783, Excellent Price, 43594, 
Used 2022 Genesis, GV70 3.5T Sport, 42950, Excellent Price, 9164, 
Used 2022 Genesis, G70 2.0T AWD, 26598, Great Price, 66927, 
Used 2022 Genesis, GV70 3.5T Sport, 41487, Excellent Price, 27224, 
Used 2022 Genesis, GV80 3.5T Advanced + AWD, 38990, Great Price, 52540, 
Used 2022 Genesis, G80 2.5T AWD, 34250, Great Price, 42204, 
Used 2022 Genesis, G90 3.3T Premium AWD, 41532, Excellent Price, 33151, 
Used 2022 Genesis, G90 3.3T Premium RWD, 33998, Fair Price, 29971, 
Used 2022 Genesis, G70 3.3T AWD, 33000, Great Price, 34189, 
Used 2022 Genesis, G80 2.5T AWD, 38855, Fair Price, 14991, 
Used 2022 Genesis, G70 2.0T AWD, 26325, Excellent Price, 30142, 
Used 2022 Genesis, G70 3.3T AWD, 35997, High Price, 25388, 
Used 2022 Genesis, G80 2.5T AWD, 24995, Great Price, 84927, 
Used 2022 Genesis, G70 2.0T AWD, 26955, Fair Price, 58098, 
Used 2022 Genesis, GV70 2.5T, 36997, High Price, 36620, 
Used 2022 Genesis, G80 3.5T Sport AWD, 37998, High Price, 10723, 
Used 2022 Genesis, G70 3.3T AWD, 25395, Great Price, 72062, 
Used 2022 Genesis, G70 2.0T AWD, 24588, Fair Price, 81513, 
Used 2022 Genesis, GV80 2.5T AWD, 36985, Excellent Price, 50376, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 33695, Excellent Price, 64442, 
Used 2022 Genesis, G80 2.5T AWD, 36995, Great Price, 38470, 
Used 2022 Genesis, G80 2.5T AWD, 35875, Excellent Price, 24555, 
Used 2022 Genesis, GV70 3.5T Sport, 44998, Great Price, 23590, 
Used 2022 Genesis, GV70 3.5T Sport, 35000, Great Price, 65624, 
Used 2022 Genesis, G70 2.0T AWD, 26455, Fair Price, 53459, 
Used 2022 Genesis, G70 2.0T AWD, 29999, Fair Price, 24097, 
Used 2022 Genesis, GV70 3.5T Sport, 43995, Fair Price, 18304, 
Used 2022 Genesis, G70 2.0T AWD, 28499, Fair Price, 22098, 
Used 2022 Genesis, GV70 3.5T Sport, 36495, High Price, 9026, 
Used 2022 Genesis, GV70 2.5T, 30990, High Price, 65964, 
Used 2022 Genesis, GV70 2.5T, 32977, High Price, 48769, 
Used 2022 Genesis, G70 2.0T AWD, 26988, Fair Price, 46690, 
Used 2022 Genesis, GV80 3.5T Advanced + AWD, 46997, Fair Price, 31024, 
Used 2022 Genesis, GV70 3.5T Sport, 35495, Great Price, 46975, 
Used 2022 Genesis, GV70 2022.5 3.5T Sport, 37999, High Price, 15441, 
Used 2022 Genesis, G70 3.3T AWD, 36444, Fair Price, 1426, 
Used 2022 Genesis, GV80 2022.5 3.5T Prestige Signature AWD, 47500, High Price, 32088, 
Used 2022 Genesis, GV70 2.5T, 31890, Great Price, 43358, 
Used 2022 Genesis, G70 2.0T AWD, 29998, Fair Price, 50553, 
Used 2022 Genesis, G80 2.5T AWD, 39999, Fair Price, 6994, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 44998, High Price, 46759, 
Used 2022 Genesis, GV80 2022.5 2.5T AWD, 47998, High Price, 26171, 
Used 2022 Genesis, GV70 2.5T, 38532, High Price, 22570, 
Used 2022 Genesis, GV70 2.5T, 31846, High Price, 62221, 
Used 2022 Genesis, G70 3.3T AWD, 37875, High Price, 15323, 
Used 2022 Genesis, GV70 2.5T, 33894, Fair Price, 24897, 
Used 2022 Genesis, G70 3.3T AWD, 29890, Great Price, 28496, 
Used 2022 Genesis, G70 2.0T AWD, 31995, High Price, 52594, 
Used 2022 Genesis, G70 2.0T AWD, 36976, High Price, 8740, 
Used 2022 Genesis, G70 3.3T AWD, 33995, High Price, 53622, 
Used 2022 Genesis, G80 2.5T AWD, 34990, High Price, 30424, 
Used 2022 Genesis, GV70 2.5T, 28808, Fair Price, 48383, 
Used 2022 Genesis, GV70 2022.5 3.5T Sport, 37995, Great Price, 33803, 
