Year/Make, Model, Price, Rating, Mileage
Used 2019 Lexus, RX 350L Premium AWD, 28488, Excellent Price, 99666, 
Used 2019 Lexus, GS 350 F Sport RWD, 35988, Excellent Price, 54268, 
Used 2019 Lexus, NX 300 AWD, 25998, Excellent Price, 57783, 
Used 2019 Lexus, IS 300 RWD, 24998, Great Price, 73671, 
Used 2019 Lexus, NX 300 AWD, 24988, Great Price, 68775, 
Used 2019 Lexus, GX 460, 31700, Great Price, 90794, 
Used 2019 Lexus, RX 350L Premium FWD, 29300, Fair Price, 71913, 
Used 2019 Lexus, GX 460 Luxury, 40855, Excellent Price, 44515, 
Used 2019 Lexus, GX 460, 29920, Excellent Price, 92106, 
Used 2019 Lexus, UX 250h AWD, 26998, Fair Price, 50989, 
Used 2019 Lexus, RX 350 FWD, 32475, Great Price, 53710, 
Used 2019 Lexus, ES 350 Ultra Luxury, 24999, Great Price, 93215, 
Used 2019 Lexus, ES 350 F Sport FWD, 28850, Fair Price, 68085, 
Used 2019 Lexus, GX 460, 32579, Great Price, 78208, 
Used 2019 Lexus, ES 350, 29998, Great Price, 29761, 
Used 2019 Lexus, UX 200 FWD, 24522, Great Price, 42024, 
Used 2019 Lexus, ES 350, 34346, High Price, 27110, 
Used 2019 Lexus, NX 300 FWD, 22295, Excellent Price, 89719, 
Used 2019 Lexus, ES 350, 30488, High Price, 52893, 
Used 2019 Lexus, RX 350 F Sport AWD, 32988, Great Price, 71696, 
Used 2019 Lexus, GX 460 Luxury, 40308, Excellent Price, 48270, 
Used 2019 Lexus, NX 300 FWD, 31988, High Price, 15588, 
Used 2019 Lexus, UX 250h AWD, 29998, High Price, 18588, 
Used 2019 Lexus, ES 350, 33988, High Price, 50817, 
Used 2019 Lexus, RX 350 AWD, 28800, High Price, 93293, 
Used 2019 Lexus, GX 460, 37890, Fair Price, 63549, 
Used 2019 Lexus, RX 350 FWD, 31346, High Price, 66892, 
Used 2019 Lexus, NX 300 FWD, 20585, Great Price, 97477, 
Used 2019 Lexus, RX 350 AWD, 24250, High Price, 124385, 
Used 2019 Lexus, RX 350 FWD, 29998, Fair Price, 59604, 
Used 2019 Lexus, ES 350, 27903, High Price, 69106, 
Used 2019 Lexus, RX 350 FWD, 30181, High Price, 66581, 
Used 2019 Lexus, RX 350 FWD, 29998, Fair Price, 59604, 
Used 2019 Lexus, NX 300 AWD, 29888, High Price, 43510, 
Used 2019 Lexus, ES 350, 25500, High Price, 91939, 
Used 2019 Lexus, NX 300 FWD, 20585, Great Price, 97477, 
Used 2019 Lexus, RX 350 AWD, 38980, High Price, 43578, 
Used 2019 Lexus, UX 200 FWD, 26888, High Price, 57093, 
Used 2019 Lexus, ES 350, 29995, High Price, 94927, 
Used 2019 Lexus, NX 300 AWD, 24995, High Price, 94168, 
