Year/Make, Model, Price, Rating, Mileage
Used 2023 Hyundai, Elantra SEL IVT, 18995, Great Price, 16698, 
Used 2023 Hyundai, Venue SEL IVT, 18900, Great Price, 22401, 
Used 2023 Hyundai, Sonata SE 2.5L, 16855, Excellent Price, 37797, 
Used 2023 Hyundai, IONIQ 6 SEL AWD, 30998, Excellent Price, 8742, 
Used 2023 Hyundai, Sonata SEL 2.5L, 17400, Excellent Price, 68163, 
Used 2023 Hyundai, IONIQ 5 SEL AWD, 19100, Excellent Price, 80347, 
Used 2023 Hyundai, Santa Fe Limited AWD, 25933, Great Price, 42791, 
Used 2023 Hyundai, Santa Fe SEL AWD, 21999, Great Price, 60343, 
Used 2023 Hyundai, Santa Fe SEL FWD, 22295, Excellent Price, 41209, 
Used 2023 Hyundai, IONIQ 5 Limited RWD, 29500, Great Price, 23025, 
Used 2023 Hyundai, Santa Fe Limited AWD, 29695, Excellent Price, 14133, 
Used 2023 Hyundai, Santa Fe Limited AWD, 29995, Great Price, 16169, 
Used 2023 Hyundai, Santa Fe SEL AWD, 25395, Great Price, 18044, 
Used 2023 Hyundai, Kona SEL FWD Automatic, 17617, Excellent Price, 45872, 
Used 2023 Hyundai, Santa Fe SEL FWD, 21100, Great Price, 31332, 
Used 2023 Hyundai, Elantra SEL IVT, 19339, Great Price, 16240, 
Used 2023 Hyundai, Kona SEL AWD Automatic, 22985, Great Price, 3667, 
Used 2023 Hyundai, Venue SE IVT, 18249, Excellent Price, 9797, 
Used 2023 Hyundai, Elantra SEL IVT, 18700, Fair Price, 21196, 
Used 2023 Hyundai, Santa Fe SEL AWD, 22365, Great Price, 48624, 
Used 2023 Hyundai, Palisade Calligraphy AWD, 36500, Great Price, 30140, 
Used 2023 Hyundai, Santa Fe SEL FWD, 23998, Fair Price, 32410, 
Used 2023 Hyundai, Elantra SEL IVT, 20781, Great Price, 2569, 
Used 2023 Hyundai, Santa Fe SEL AWD, 22075, Excellent Price, 29119, 
Used 2023 Hyundai, Palisade SEL AWD, 32395, Excellent Price, 28746, 
Used 2023 Hyundai, Tucson Limited AWD, 24495, Great Price, 60005, 
Used 2023 Hyundai, Tucson SEL AWD, 24995, Great Price, 27590, 
Used 2023 Hyundai, Santa Fe SEL AWD, 22885, Fair Price, 47659, 
Used 2023 Hyundai, Sonata N Line 2.5T, 21700, Fair Price, 66847, 
Used 2023 Hyundai, Elantra SEL IVT, 19375, Great Price, 38823, 
