Year/Make, Model, Price, Rating, Mileage
Used 2017 Jeep, Compass High Altitude 4WD, 8995, Excellent Price, 99172, 
Used 2017 GMC, Sierra 1500 Sierra Double Cab Standard Box 4WD, 18495, Excellent Price, 63907, 
Used 2017 Ford, F-150 Lariat SuperCab 6.5' Box 4WD, 14995, Excellent Price, 144740, 
Used 2023 Jeep, Wrangler Unlimited Rubicon 4xe, 28727, Excellent Price, 77805, 
Used 2016 Jeep, Wrangler Unlimited Sahara, 15995, Excellent Price, 106784, 
Used 2018 Volkswagen, Golf S SportWagen 4MOTION Auto, 9997, Excellent Price, 108995, 
Used 2014 Porsche, Panamera S, 23995, Excellent Price, 65591, 
Used 2023 Jeep, Grand Cherokee Overland 4x4, 34968, Excellent Price, 11311, 
Used 2019 Ram, ProMaster City Cargo Van Tradesman SLT, 11505, Excellent Price, 93212, 
Used 2014 Chevrolet, Silverado 1500 LT with 1LT Double Cab Standard Box 4WD, 16495, Excellent Price, 86904, 
Used 2015 Chrysler, 200 S FWD, 7450, Excellent Price, 116540, 
Used 2011 Chevrolet, Colorado LT with 1LT Crew Cab Short Box 4WD, 7995, Excellent Price, 128042, 
Used 2006 Toyota, Sienna CE FWD Cargo Van, 5450, Excellent Price, 154187, 
Used 2008 Mercedes-Benz, S 550 4MATIC, 6950, Excellent Price, 170120, 
Used 2018 Nissan, Rogue SV AWD, 10500, Excellent Price, 115666, 
Used 2018 Chevrolet, Silverado 1500 LT Z71 Double Cab Standard Box 4WD, 20995, Excellent Price, 101068, 
Used 2009 Mercedes-Benz, CL 550 4MATIC, 13995, Excellent Price, 103555, 
Used 2018 Mercedes-Benz, Sprinter Cargo Van 2500 Standard Roof SWB RWD, 27794, Excellent Price, 43680, 
Used 2017 Dodge, Grand Caravan SXT, 9900, Excellent Price, 106098, 
Used 2018 Volvo, V60 T5 FWD Dynamic, 14795, Excellent Price, 89180, 
Used 2014 BMW, 428i xDrive Coupe AWD (SULEV), 10995, Excellent Price, 120483, 
Used 2023 Ford, Escape ST-Line Elite AWD, 29500, Excellent Price, 11080, 
Used 2016 Ford, Escape SE 4WD, 8805, Excellent Price, 73828, 
Used 2023 Hyundai, IONIQ 6 SE AWD, 28500, Excellent Price, 14815, 
Used 2010 Mercedes-Benz, CL 550 4MATIC, 15995, Excellent Price, 91197, 
Used 2018 Volkswagen, Atlas V6 SEL 4MOTION, 15228, Excellent Price, 101826, 
Used 2022 Ford, Explorer ST 4WD, 42000, Excellent Price, 26726, 
Used 2018 Jaguar, E-PACE First Edition P250 AWD, 17988, Excellent Price, 38039, 
Used 2023 Ford, Escape Platinum AWD, 28000, Excellent Price, 12633, 
Used 2015 Audi, Q7 Premium 3.0T quattro, 12995, Excellent Price, 73493, 
