Year/Make, Model, Price, Rating, Mileage
Used 2024 Lucid, Air Touring AWD, 54995, Great Price, 14230, 
Used 2023 Lucid, Air Grand Touring AWD, 65295, Fair Price, 20307, 
Used 2024 Lucid, Air Pure RWD, 52995, Fair Price, 506, 
