Year/Make, Model, Price, Rating, Mileage
Used 2022 Tesla, Model Y Performance AWD, 24500, Excellent Price, 47833, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 13799, Excellent Price, 98121, 
Used 2022 Tesla, Model Y Long Range AWD, 22000, Excellent Price, 74954, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 13400, Excellent Price, 104024, 
Used 2022 Tesla, Model S Long Range, 39000, Excellent Price, 19526, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Excellent Price, 26632, 
Used 2022 Tesla, Model Y Long Range AWD, 28998, Great Price, 49139, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 19750, Excellent Price, 43953, 
Used 2022 Tesla, Model Y Performance AWD, 24500, Excellent Price, 42085, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Excellent Price, 59382, 
Used 2022 Tesla, Model Y Performance AWD, 31998, Great Price, 26672, 
Used 2022 Tesla, Model 3 Long Range AWD, 21250, Excellent Price, 46565, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 21900, Excellent Price, 9229, 
Used 2022 Tesla, Model 3 Long Range AWD, 24999, Great Price, 15644, 
Used 2022 Tesla, Model Y Long Range AWD, 25995, Excellent Price, 29147, 
Used 2022 Tesla, Model 3 Long Range AWD, 24999, Great Price, 13992, 
Used 2022 Tesla, Model 3 Long Range AWD, 24500, Excellent Price, 12055, 
Used 2022 Tesla, Model Y Performance AWD, 28997, Excellent Price, 28000, 
Used 2022 Tesla, Model Y Performance AWD, 24999, Great Price, 14923, 
Used 2022 Tesla, Model Y Performance AWD, 22450, Great Price, 47991, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 11999, Great Price, 114590, 
Used 2022 Tesla, Model X AWD, 44500, Excellent Price, 44520, 
Used 2022 Tesla, Model Y Long Range AWD, 24999, Excellent Price, 22395, 
Used 2022 Tesla, Model X Plaid, 49500, Great Price, 54484, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Great Price, 36035, 
Used 2022 Tesla, Model 3 Long Range AWD, 21999, Great Price, 23340, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Great Price, 27149, 
Used 2022 Tesla, Model Y Long Range AWD, 23999, Great Price, 26146, 
Used 2022 Tesla, Model Y Performance AWD, 23450, Great Price, 40695, 
Used 2022 Tesla, Model Y Long Range AWD, 20999, Great Price, 50085, 
Used 2022 Tesla, Model Y Performance AWD, 23450, Great Price, 43626, 
Used 2022 Tesla, Model Y Long Range AWD, 24999, Excellent Price, 22395, 
Used 2022 Tesla, Model Y Performance AWD, 28995, Excellent Price, 20195, 
Used 2022 Tesla, Model Y Long Range AWD, 24999, Great Price, 17009, 
Used 2022 Tesla, Model 3 Long Range AWD, 24995, Great Price, 19724, 
Used 2022 Tesla, Model Y Performance AWD, 24999, Great Price, 24728, 
Used 2022 Tesla, Model 3 Long Range AWD, 25995, Great Price, 20080, 
Used 2022 Tesla, Model Y Long Range AWD, 23999, Great Price, 24805, 
Used 2022 Tesla, Model 3 Long Range AWD, 22000, Excellent Price, 43438, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Great Price, 30844, 
Used 2022 Tesla, Model Y Performance AWD, 27950, Great Price, 42081, 
Used 2022 Tesla, Model Y Long Range AWD, 23999, Fair Price, 24750, 
Used 2022 Tesla, Model Y Performance AWD, 25815, Great Price, 61055, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 11999, Excellent Price, 106572, 
Used 2022 Tesla, Model Y Performance AWD, 22999, Fair Price, 45733, 
Used 2022 Tesla, Model 3 Long Range AWD, 23900, Great Price, 26782, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Fair Price, 29901, 
Used 2022 Tesla, Model Y Performance AWD, 24999, Excellent Price, 19461, 
Used 2022 Tesla, Model Y Performance AWD, 22450, Fair Price, 47783, 
Used 2022 Tesla, Model Y Performance AWD, 28995, Fair Price, 28652, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 16565, Excellent Price, 78375, 
Used 2022 Tesla, Model 3 Long Range AWD, 24000, Fair Price, 13352, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 17450, Excellent Price, 21552, 
Used 2022 Tesla, Model Y Performance AWD, 23995, Excellent Price, 56706, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 11999, Great Price, 108896, 
Used 2022 Tesla, Model 3 Performance AWD, 21999, Fair Price, 32839, 
Used 2022 Tesla, Model 3 Long Range AWD, 20450, Fair Price, 37242, 
Used 2022 Tesla, Model Y Performance AWD, 23450, Fair Price, 38597, 
Used 2022 Tesla, Model 3 Standard Range Plus RWD, 21000, Excellent Price, 19295, 
Used 2022 Tesla, Model Y Long Range AWD, 23999, Fair Price, 23807, 
Used 2022 Tesla, Model Y Long Range AWD, 23999, Fair Price, 23807, 
Used 2022 Tesla, Model Y Performance AWD, 24450, Fair Price, 32373, 
Used 2022 Tesla, Model Y Performance AWD, 28995, Great Price, 23814, 
Used 2022 Tesla, Model 3 Performance AWD, 26995, Fair Price, 36646, 
Used 2022 Tesla, Model 3 Long Range AWD, 24000, Fair Price, 13352, 
Used 2022 Tesla, Model 3 Long Range AWD, 24995, Fair Price, 27634, 
Used 2022 Tesla, Model Y Long Range AWD, 22999, Fair Price, 34990, 
Used 2022 Tesla, Model Y Long Range AWD, 22999, Fair Price, 38807, 
Used 2022 Tesla, Model 3 Long Range AWD, 27997, Fair Price, 7900, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Fair Price, 37475, 
Used 2022 Tesla, Model 3 Long Range AWD, 25980, Fair Price, 22598, 
Used 2022 Tesla, Model Y Performance AWD, 24999, Fair Price, 29796, 
Used 2022 Tesla, Model Y Long Range AWD, 24999, Fair Price, 36478, 
Used 2022 Tesla, Model 3 Performance AWD, 22999, Fair Price, 30050, 
Used 2022 Tesla, Model Y Performance AWD, 24999, High Price, 29721, 
Used 2022 Tesla, Model 3 Long Range AWD, 20450, High Price, 39972, 
Used 2022 Tesla, Model Y Performance AWD, 23999, Fair Price, 38874, 
Used 2022 Tesla, Model 3 Performance AWD, 16999, Excellent Price, 82754, 
Used 2022 Tesla, Model 3 Long Range AWD, 26995, High Price, 9862, 
Used 2022 Tesla, Model Y Performance AWD, 28995, Fair Price, 23776, 
Used 2022 Tesla, Model Y Long Range AWD, 25995, Fair Price, 42445, 
Used 2022 Tesla, Model Y Long Range AWD, 26995, Great Price, 19911, 
Used 2022 Tesla, Model 3 Long Range AWD, 21999, Fair Price, 27625, 
Used 2022 Tesla, Model X AWD, 42900, Great Price, 43901, 
Used 2022 Tesla, Model Y Long Range AWD, 21999, High Price, 51358, 
Used 2022 Tesla, Model Y Performance AWD, 22450, High Price, 51511, 
Used 2022 Tesla, Model 3 Performance AWD, 21999, High Price, 41346, 
Used 2022 Tesla, Model Y Long Range AWD, 27900, High Price, 49346, 
Used 2022 Tesla, Model Y Performance AWD, 21999, High Price, 53264, 
Used 2022 Tesla, Model 3 Performance AWD, 23999, High Price, 22564, 
Used 2022 Tesla, Model Y Long Range AWD, 23999, High Price, 29788, 
Used 2022 Tesla, Model Y Long Range AWD, 22999, High Price, 32528, 
Used 2022 Tesla, Model 3 Performance AWD, 27995, High Price, 29407, 
Used 2022 Tesla, Model Y Long Range AWD, 23450, High Price, 31498, 
Used 2022 Tesla, Model 3 Long Range AWD, 21999, High Price, 29478, 
Used 2022 Tesla, Model Y Performance AWD, 21450, High Price, 58228, 
Used 2022 Tesla, Model 3 Long Range AWD, 25107, Excellent Price, 32221, 
Used 2022 Tesla, Model Y Performance AWD, 21999, High Price, 59007, 
Used 2022 Tesla, Model 3 Performance AWD, 27550, Excellent Price, 30185, 
Used 2022 Tesla, Model 3 Long Range AWD, 20980, Great Price, 49722, 
Used 2022 Tesla, Model 3 Long Range AWD, 24000, Excellent Price, 31180, 
