Year/Make, Model, Price, Rating, Mileage
Used 2024 Hyundai, Tucson SEL FWD Limited Availability, 23898, Great Price, 15778, 
Used 2024 Hyundai, Kona Limited AWD, 26056, Excellent Price, 6650, 
Used 2024 Hyundai, Tucson SEL FWD Limited Availability, 20922, Great Price, 36685, 
Used 2024 Hyundai, Santa Cruz NIGHT AWD, 28419, Excellent Price, 26139, 
Used 2024 Hyundai, IONIQ 6 Limited AWD, 33517, Great Price, 10714, 
Used 2024 Hyundai, Kona Electric SEL, 20823, Fair Price, 53858, 
Used 2024 Hyundai, Kona Limited AWD, 26601, Excellent Price, 9694, 
Used 2024 Hyundai, Tucson SEL FWD Limited Availability, 24998, Fair Price, 21357, 
Used 2024 Hyundai, Venue Limited IVT, 21472, Great Price, 6792, 
Used 2024 Hyundai, Palisade XRT AWD, 36970, Great Price, 20300, 
Used 2024 Hyundai, Elantra Limited IVT, 20700, Great Price, 25867, 
Used 2024 Hyundai, Palisade Calligraphy AWD, 43489, Fair Price, 15588, 
Used 2024 Hyundai, Santa Fe Hybrid SEL AWD, 30034, Fair Price, 38750, 
Used 2024 Hyundai, Tucson Plug-In Hybrid SEL AWD, 28978, Fair Price, 28201, 
Used 2024 Hyundai, Santa Cruz Limited AWD, 33888, Fair Price, 3966, 
Used 2024 Hyundai, Elantra SEL IVT, 21995, Fair Price, 4019, 
Used 2024 Hyundai, Tucson Hybrid Limited AWD, 32445, Fair Price, 27175, 
Used 2024 Hyundai, Tucson Hybrid Blue AWD, 28800, High Price, 36220, 
Used 2024 Hyundai, Kona SEL AWD, 26895, High Price, 6942, 
Used 2024 Hyundai, Tucson Limited FWD, 31814, Fair Price, 7864, 
Used 2024 Hyundai, Tucson Hybrid Limited AWD, 34689, High Price, 11165, 
Used 2024 Hyundai, Tucson SEL AWD Limited Availability, 27730, Fair Price, 19765, 
Used 2024 Hyundai, Tucson SEL AWD Limited Availability, 24000, Fair Price, 36482, 
Used 2024 Hyundai, Santa Cruz Limited AWD, 29839, Fair Price, 21534, 
Used 2024 Hyundai, Elantra SEL IVT, 18788, Fair Price, 42940, 
Used 2024 Hyundai, Elantra SEL IVT, 21765, Fair Price, 16094, 
Used 2024 Hyundai, Elantra Hybrid Blue DCT, 22995, Great Price, 12388, 
Used 2024 Hyundai, Sonata SEL FWD, 23839, High Price, 14058, 
Used 2024 Hyundai, Tucson SEL AWD, 24581, Great Price, 42744, 
Used 2024 Hyundai, IONIQ 5 SEL AWD, 26779, High Price, 19703, 
Used 2024 Hyundai, Elantra Limited IVT, 24943, High Price, 21182, 
