Used 2022 GMC, Sierra 1500 Denali Crew Cab Short Bed 4WD, $49,875, High Price, 64,575 miles, 
Used 2022 GMC, Terrain SLT AWD, $27,266, High Price, 33,645 miles, 
Used 2022 GMC, Sierra 1500 Denali Crew Cab Short Bed 4WD, $51,987, Fair Price, 54,471 miles, 
Used 2022 GMC, Sierra 1500 Denali Crew Cab Short Bed 4WD, $49,797, Fair Price, 54,111 miles, 
Used 2022 GMC, Sierra 3500HD Denali Crew Cab Standard Bed 4WD, $67,888, Great Price, 16,103 miles, 
Used 2022 GMC, Sierra 1500 Denali Crew Cab Standard Bed 4WD, $57,900, High Price, 26,720 miles, 
Used 2022 GMC, Sierra 1500 Limited SLT Crew Cab Short Bed 4WD, $38,414, Fair Price, 63,931 miles, 
Used 2022 GMC, Sierra 3500HD Chassis Cab 4WD Reg Cab 146" WB, 60" CA SLE, $54,777, Fair Price, 40,446 miles, 
Used 2022 GMC, Sierra 2500HD AT4 Crew Cab Standard Bed 4WD, $61,686, High Price, 46,657 miles, 
Used 2022 GMC, Sierra 1500 AT4 Crew Cab Standard Bed 4WD, $52,987, Fair Price, 37,624 miles, 
Used 2022 GMC, Sierra 1500 Limited AT4 Crew Cab Standard Bed 4WD, $50,987, Fair Price, 22,377 miles, 
Used 2022 GMC, Sierra 3500HD Pro Regular Cab Long Bed 4WD, $43,987, Fair Price, 15,142 miles, 
Used 2022 GMC, Yukon SLT 4WD, $55,984, Fair Price, 35,228 miles, 
Used 2022 GMC, Sierra 1500 Elevation with 3VL Crew Cab Short Bed 4WD, $38,987, Fair Price, 64,065 miles, 
Used 2022 GMC, Sierra 1500 Elevation Crew Cab Standard Bed 4WD, $46,987, Fair Price, 33,134 miles, 
Used 2022 GMC, Sierra 1500 AT4 Crew Cab Standard Bed 4WD, $53,987, High Price, 42,639 miles, 
Used 2022 GMC, Sierra 1500 Limited SLT Crew Cab Short Bed 4WD, $45,106, Fair Price, 35,920 miles, 
Used 2022 GMC, Sierra 2500HD Denali Crew Cab Standard Bed 4WD, $64,987, Fair Price, 54,381 miles, 
Used 2022 GMC, Sierra 2500HD SLT Crew Cab Standard Bed 4WD, $61,987, High Price, 32,460 miles, 
Used 2022 GMC, Acadia AT4 AWD, $33,917, High Price, 41,648 miles, 
