Year/Make, Model, Price, Rating, Mileage
Used 2019 Audi, A8 L 3.0T, 35850, Great Price, 37605, 
Used 2019 Audi, RS 5 Sportback, 27950, Excellent Price, 106464, 
Used 2019 Audi, A6 Premium Plus 3.0, 23995, Excellent Price, 67674, 
Used 2019 Audi, A4 Premium Plus 45 TFSI quattro, 27998, Great Price, 14401, 
Used 2019 Audi, A4 Premium Plus 45 TFSI quattro, 25998, Great Price, 25690, 
Used 2019 Audi, Q8 Premium Plus, 39998, Great Price, 39800, 
Used 2019 Audi, A8 L 3.0T, 35850, Great Price, 37605, 
Used 2019 Audi, A6 Premium 2.0, 24998, Great Price, 58540, 
Used 2019 Audi, A5 Premium Coupe, 23998, Excellent Price, 59442, 
Used 2019 Audi, e-tron Prestige, 23420, Excellent Price, 43969, 
Used 2019 Audi, Q7 Prestige 3.0, 29490, Great Price, 48083, 
Used 2019 Audi, A7 Premium Plus, 34998, Great Price, 48305, 
Used 2019 Audi, A6 Premium 2.0, 23981, Great Price, 26977, 
Used 2019 Audi, A6 Prestige 3.0, 22999, Great Price, 88236, 
Used 2019 Audi, A4 Premium Plus 45 TFSI quattro, 15900, Excellent Price, 72743, 
Used 2019 Audi, Q5 Premium, 22998, Great Price, 52224, 
Used 2019 Audi, Q7 Premium Plus 2.0, 17981, Fair Price, 82460, 
Used 2019 Audi, SQ5 Prestige, 23996, Great Price, 81549, 
Used 2019 Audi, A4 Premium Plus 45 TFSI quattro, 16999, Excellent Price, 85353, 
Used 2019 Audi, Q8 Prestige, 28500, Great Price, 87737, 
Used 2019 Audi, Q7 Premium Plus 3.0, 16983, Excellent Price, 115876, 
Used 2019 Audi, A6 Premium Plus 3.0, 24488, Fair Price, 58060, 
Used 2019 Audi, A4 Premium Plus 45 TFSI quattro, 17444, Fair Price, 83732, 
Used 2019 Audi, Q3 Premium, 19899, Great Price, 40241, 
Used 2019 Audi, e-tron Prestige, 25775, Great Price, 18019, 
Used 2019 Audi, Q8 Premium Plus, 25888, Great Price, 96342, 
Used 2019 Audi, S5 Premium Plus Coupe, 26999, Great Price, 78468, 
Used 2019 Audi, Q5 Premium Plus, 18476, Fair Price, 87805, 
Used 2019 Audi, Q7 Premium Plus 3.0, 24475, Fair Price, 67593, 
Used 2019 Audi, A7 Premium Plus, 29979, Great Price, 69766, 
Used 2019 Audi, Q8 Premium, 31991, Fair Price, 61399, 
Used 2019 Audi, RS 5 Sportback, 34950, Fair Price, 83091, 
Used 2019 Audi, Q7 Premium Plus 3.0, 18163, Excellent Price, 82813, 
Used 2019 Audi, Q5 Premium Plus, 22900, Fair Price, 46061, 
Used 2019 Audi, A6 Prestige 3.0, 36998, Fair Price, 23886, 
Used 2019 Audi, A4 Premium Plus 45 TFSI quattro, 15995, Great Price, 101157, 
Used 2019 Audi, e-tron Prestige, 25000, Great Price, 14369, 
Used 2019 Audi, Q8 Premium Plus, 33770, High Price, 67075, 
Used 2019 Audi, Q7 Prestige 3.0, 26000, Great Price, 48555, 
Used 2019 Audi, A6 Premium Plus 2.0, 21000, Great Price, 74215, 
Used 2019 Audi, Q7 Prestige 3.0, 22495, High Price, 84744, 
Used 2019 Audi, A5 Premium Plus Sportback, 21795, Great Price, 70251, 
Used 2019 Audi, Q5 Premium Plus, 19160, Fair Price, 82048, 
Used 2019 Audi, Q7 Premium Plus 2.0, 19000, High Price, 94861, 
Used 2019 Audi, Q5 Premium Plus, 18526, High Price, 80744, 
Used 2019 Audi, e-tron Premium Plus, 24526, Fair Price, 22660, 
Used 2019 Audi, Q7 Premium Plus 2.0, 27998, Fair Price, 54481, 
Used 2019 Audi, Q5 Premium Plus, 17880, Fair Price, 97650, 
Used 2019 Audi, Q5 Premium Plus, 22596, High Price, 48038, 
Used 2019 Audi, A8 L 3.0T, 26987, High Price, 70520, 
Used 2019 Audi, Q3 Premium, 24998, High Price, 44275, 
Used 2019 Audi, A4 Premium 45 TFSI quattro, 20242, High Price, 79203, 
Used 2019 Audi, S5 Prestige Cabriolet, 36998, Excellent Price, 35731, 
Used 2019 Audi, A6 Premium 2.0, 17996, High Price, 92699, 
Used 2019 Audi, RS 5 Coupe, 40699, Great Price, 58083, 
Used 2019 Audi, Q7 Premium Plus 2.0, 21163, High Price, 81056, 
Used 2019 Audi, Q5 Premium Plus, 21911, Fair Price, 60801, 
Used 2019 Audi, A6 Prestige 3.0, 27899, Fair Price, 20251, 
Used 2019 Audi, A8 L 3.0T, 29999, Excellent Price, 59631, 
Used 2019 Audi, Q5 Premium, 14995, High Price, 100510, 
Used 2019 Audi, A5 Premium Coupe, 18700, Great Price, 55686, 
Used 2019 Audi, Q7 Premium 2.0, 2687, Excellent Price, 43509, 
Used 2019 Audi, A8 L 3.0T, 30550, High Price, 75031, 
Used 2019 Audi, Q5 Premium Plus, 19750, Fair Price, 73302, 
Used 2019 Audi, Q5 Prestige, 15980, High Price, 139567, 
Used 2019 Audi, Q8 Prestige, 34851, Great Price, 61554, 
Used 2019 Audi, A6 Premium 3.0, 19700, High Price, 86780, 
Used 2019 Audi, A4 Titanium Premium 40 TFSI, 19900, Fair Price, 52979, 
Used 2019 Audi, Q5 Premium Plus, 28995, High Price, 33091, 
Used 2019 Audi, Q5 Premium Plus, 24288, Fair Price, 39619, 
Used 2019 Audi, A3 Premium 45 Sedan quattro, 21998, Fair Price, 45401, 
Used 2019 Audi, S3 Premium Plus, 28988, High Price, 48158, 
Used 2019 Audi, Q5 Premium Plus, 23663, High Price, 59778, 
Used 2019 Audi, S5 Premium Plus Sportback, 28994, High Price, 76145, 
Used 2019 Audi, Q3 Premium Plus, 21494, High Price, 29393, 
Used 2019 Audi, A7 Prestige, 31830, Fair Price, 63052, 
Used 2019 Audi, Q5 Premium Plus, 24385, Fair Price, 45394, 
Used 2019 Audi, Q7 Premium 2.0, 17700, High Price, 86902, 
Used 2019 Audi, A8 L 4.0T, 36997, Fair Price, 60918, 
Used 2019 Audi, Q5 Premium Plus, 19500, High Price, 81993, 
Used 2019 Audi, A7 Premium Plus, 27700, High Price, 45887, 
Used 2019 Audi, SQ5 Premium Plus, 31900, High Price, 17208, 
Used 2019 Audi, Q5 Premium Plus, 19500, High Price, 91201, 
Used 2019 Audi, Q7 SE Premium Plus 2.0, 24991, High Price, 67926, 
Used 2019 Audi, A5 Premium Sportback 45 TFSI quattro, 23999, High Price, 50622, 
Used 2019 Audi, Q7 Premium Plus 2.0, 22997, High Price, 83000, 
Used 2019 Audi, A3 Premium 40 Cabriolet FWD, 19877, High Price, 65434, 
Used 2019 Audi, Q5 Premium Plus, 13500, Excellent Price, 144002, 
Used 2019 Audi, Q7 SE Premium Plus 2.0, 24991, High Price, 67926, 
