Year/Make, Model, Price, Rating, Mileage
Used 2024 Genesis, Electrified GV70 Advanced, 42000, Excellent Price, 12785, 
Used 2024 Genesis, G80 2.5T AWD, 47998, Great Price, 8841, 
Used 2024 Genesis, GV80 3.5T, 56000, Excellent Price, 15283, 
Used 2024 Genesis, G80 3.5T Sport AWD, 52000, Great Price, 1158, 
Used 2024 Genesis, GV80 3.5T, 45500, Excellent Price, 33866, 
Used 2024 Genesis, GV80 3.5T, 46000, Great Price, 29769, 
Used 2024 Genesis, GV60 Performance AWD, 47805, Great Price, 6714, 
Used 2024 Genesis, GV70 3.5T Sport, 50000, Great Price, 16526, 
Used 2024 Genesis, GV70 3.5T Sport, 54777, Fair Price, 1755, 
Used 2024 Genesis, GV80 3.5T, 49500, Fair Price, 25059, 
Used 2024 Genesis, GV70 2.5T, 42000, Fair Price, 7743, 
Used 2024 Genesis, GV70 3.5T Sport, 50000, Fair Price, 9515, 
Used 2024 Genesis, GV80 2.5T, 47000, Fair Price, 18037, 
Used 2024 Genesis, GV70 3.5T Sport, 52990, High Price, 22269, 
Used 2024 Genesis, G80 3.5T Sport AWD, 59777, High Price, 1649, 
Used 2024 Genesis, GV70 2.5T, 43690, High Price, 22132, 
Used 2024 Genesis, GV80 3.5T, 65777, High Price, 26357, 
