Year/Make, Model, Price, Rating, Mileage
Used 2018 Acura, TLX 3.5L SH-AWD with Technology Package, 16995, Excellent Price, 84034, 
Used 2018 Acura, RDX SH-AWD, 15488, Excellent Price, 55791, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 19995, Excellent Price, 100405, 
Used 2018 Acura, MDX SH-AWD with Advance Package, 16449, Excellent Price, 109764, 
Used 2018 Acura, ILX Sedan, 15995, Excellent Price, 45399, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 21980, Fair Price, 75674, 
Used 2018 Acura, TLX 3.5L SH-AWD with A-Spec Red Package, 16900, Excellent Price, 102812, 
Used 2018 Acura, NSX, 107888, Excellent Price, 40039, 
Used 2018 Acura, ILX with Premium Package, 15695, Great Price, 88359, 
Used 2018 Acura, MDX SH-AWD, 20995, Fair Price, 78240, 
Used 2018 Acura, TLX 3.5L FWD with Technology Package, 18499, Great Price, 72788, 
Used 2018 Acura, MDX SH-AWD with Advance Package, 20900, Excellent Price, 80425, 
Used 2018 Acura, TLX 3.5L SH-AWD with Technology Package, 18785, Fair Price, 91359, 
Used 2018 Acura, RDX FWD with Technology Package, 16499, High Price, 81975, 
Used 2018 Acura, TLX 2.4L FWD with Technology Package, 14995, Excellent Price, 102224, 
Used 2018 Acura, MDX SH-AWD, 16985, Great Price, 95692, 
Used 2018 Acura, RDX SH-AWD, 12999, High Price, 131599, 
Used 2018 Acura, RDX SH-AWD with Technology Package, 14995, High Price, 113971, 
Used 2018 Acura, RDX SH-AWD, 21995, High Price, 39685, 
Used 2018 Acura, RDX SH-AWD with Technology Package, 21550, High Price, 62108, 
Used 2018 Acura, TLX 3.5L FWD with Technology Package, 19488, Fair Price, 98741, 
Used 2018 Acura, MDX Sport Hybrid with Technology Package SH-AWD, 24775, Great Price, 72074, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 17748, Excellent Price, 120738, 
Used 2018 Acura, TLX 3.5L SH-AWD, 23195, High Price, 70479, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 17750, Fair Price, 118792, 
Used 2018 Acura, MDX SH-AWD, 18955, High Price, 107068, 
Used 2018 Acura, TLX 2.4L FWD, 18495, High Price, 79131, 
Used 2018 Acura, RDX SH-AWD, 16995, High Price, 82078, 
Used 2018 Acura, TLX 3.5L SH-AWD with A-Spec Package, 28350, High Price, 56684, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 22500, Great Price, 101663, 
Used 2018 Acura, TLX 2.4L FWD, 15995, High Price, 109391, 
Used 2018 Acura, TLX 2.4L FWD, 18495, High Price, 79131, 
Used 2018 Acura, MDX SH-AWD, 18687, High Price, 83001, 
Used 2018 Acura, MDX SH-AWD with Technology Package, 22500, Great Price, 101663, 
Used 2018 Acura, ILX Special Edition, 15999, High Price, 89469, 
Used 2018 Acura, TLX 2.4L FWD, 17900, High Price, 70268, 
Used 2018 Acura, MDX SH-AWD, 22995, High Price, 91609, 
Used 2018 Acura, TLX 3.5L SH-AWD with A-Spec Package, 18995, High Price, 114534, 
