Year/Make, Model, Price, Rating, Mileage
Used 2022 Buick, Encore Preferred AWD, 18000, Excellent Price, 14144
Used 2022 Buick, Encore Preferred AWD, 19998, Great Price, 23828
Used 2022 Buick, Enclave Premium AWD, 23977, Excellent Price, 89264
Used 2022 Buick, Envision Preferred AWD, 21490, Excellent Price, 41301
Used 2022 Buick, Envision Essence FWD, 24500, Great Price, 35332
Used 2022 Buick, Envision Essence AWD, 25995, Great Price, 22246
Used 2022 Buick, Envision Avenir FWD, 28053, Great Price, 22067
Used 2022 Buick, Encore GX Preferred AWD, 19490, Fair Price, 34153
Used 2022 Buick, Encore GX Preferred AWD, 21998, Fair Price, 18276
Used 2022 Buick, Encore Preferred AWD, 19981, Great Price, 7613
Used 2022 Buick, Encore GX Select FWD, 19400, Fair Price, 37135
Used 2022 Buick, Encore GX Preferred AWD, 18500, Fair Price, 57936
Used 2022 Buick, Encore GX Essence AWD, 24923, High Price, 13295
Used 2022 Buick, Encore GX Preferred FWD, 20998, Fair Price, 25242
Used 2022 Buick, Envision Avenir AWD, 28141, Fair Price, 46518
Used 2022 Buick, Enclave Essence FWD, 24995, Excellent Price, 30468
Used 2022 Buick, Encore Preferred AWD, 19376, Great Price, 27113
Used 2022 Buick, Encore GX Essence AWD, 24499, High Price, 31012
Used 2022 Buick, Encore GX Preferred FWD, 17500, High Price, 53459
Used 2022 Buick, Envision Preferred FWD, 26893, High Price, 30711
