Year/Make, Model, Price, Rating, Mileage
Used 2024 Mazda, CX-30 Select, 21500, Excellent Price, 19227, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium Plus, 41777, Excellent Price, 10860, 
Used 2024 Mazda, CX-5 2.5 S Carbon Edition, 25792, Excellent Price, 22618, 
Used 2024 Mazda, CX-30 Premium, 26387, Great Price, 16089, 
Used 2024 Mazda, CX-50 Premium, 28545, Great Price, 17375, 
Used 2024 Mazda, Mazda3 Preferred Hatchback Automatic FWD, 21562, Great Price, 25469, 
Used 2024 Mazda, Mazda3 Preferred Hatchback Automatic FWD, 21072, Great Price, 32565, 
Used 2024 Mazda, CX-30 Select, 22526, Excellent Price, 11740, 
Used 2024 Mazda, CX-50 Select, 27988, Fair Price, 5317, 
Used 2024 Mazda, Mazda3 Preferred Hatchback Automatic FWD, 23356, Fair Price, 9528, 
Used 2024 Mazda, CX-90 Preferred Plus, 30300, Fair Price, 57532, 
Used 2024 Mazda, CX-30 Preferred, 25989, High Price, 9051, 
Used 2024 Mazda, CX-90 S Premium Plus, 43999, High Price, 27066, 
Used 2024 Mazda, CX-30 Preferred, 25887, High Price, 15558, 
Used 2024 Mazda, CX-5 2.5 S Carbon Edition, 28493, Fair Price, 15595, 
Used 2024 Mazda, CX-90 Plug-In Hybrid Premium, 36998, Fair Price, 12624, 
Used 2024 Mazda, CX-50 Turbo, 33455, Fair Price, 28160, 
Used 2024 Mazda, CX-50 Premium, 28995, High Price, 36012, 
