Year/Make, Model, Price, Rating, Mileage
Used 2022 Acura, RDX SH-AWD with A-Spec Advance Package, 34749, Excellent Price, 40414, 
Used 2022 Acura, MDX Advance Package SH-AWD, 40743, Excellent Price, 38581, 
Used 2022 Acura, TLX Technology Package SH-AWD, 31495, Excellent Price, 34918, 
Used 2022 Acura, TLX A-Spec Package FWD, 33686, Great Price, 20086, 
Used 2022 Acura, RDX SH-AWD with A-Spec Package, 34409, Great Price, 41120, 
Used 2022 Acura, MDX Advance Package SH-AWD, 43189, Great Price, 36185, 
Used 2022 Acura, RDX SH-AWD with A-Spec Package, 31793, Great Price, 60093, 
Used 2022 Acura, MDX A-Spec Package SH-AWD, 42912, Great Price, 23522, 
Used 2022 Acura, MDX A-Spec Package SH-AWD, 42495, Fair Price, 32694, 
Used 2022 Acura, TLX A-Spec Package SH-AWD, 34079, Fair Price, 45135, 
Used 2022 Acura, TLX Type S with Performance Tires SH-AWD, 37795, High Price, 21837, 
