Year/Make, Model, Price, Rating, Mileage
Used 2000 Jaguar, XK8 Convertible, 12249, Excellent Price, 41150
Used 2022 Jaguar, F-PACE P250 AWD S, 29000, Excellent Price, 56767
Used 2015 Jaguar, F-TYPE S Coupe, 31990, Great Price, 24685
Used 2019 Jaguar, XJL Portfolio V6 AWD, 38595, Fair Price, 28358
Used 1998 Jaguar, XK8 Convertible, 7495, Excellent Price, 115981
Used 2022 Jaguar, F-PACE P250 AWD S, 35285, Fair Price, 23939
Used 2004 Jaguar, X-TYPE 3.0L Automatic, 7995, High Price, 48610
Used 2018 Jaguar, F-PACE S, 22000, High Price, 72652
Used 2016 Jaguar, F-TYPE R Convertible AWD Automatic, 43995, High Price, 30646
Used 2009 Jaguar, XF Supercharged, 7500, High Price, 124202
