Year/Make, Model, Price, Rating, Mileage
Used 2019 Lincoln, MKZ Reserve II AWD, 17000, Excellent Price, 101334, 
Used 2019 Lincoln, MKZ Hybrid Reserve II FWD, 14500, Excellent Price, 129225, 
Used 2019 Lincoln, Navigator Reserve 4WD, 32500, Fair Price, 90245, 
Used 2019 Lincoln, Nautilus Select FWD, 20995, Fair Price, 52493, 
Used 2019 Lincoln, Nautilus Reserve AWD, 25000, High Price, 58486, 
Used 2019 Lincoln, MKC Select FWD, 20995, High Price, 34361, 
Used 2019 Lincoln, MKC Standard FWD, 19195, Great Price, 52458, 
Used 2019 Lincoln, Nautilus Select AWD, 17000, High Price, 104802, 
Used 2019 Lincoln, MKC Select FWD, 23699, High Price, 38084, 
Used 2019 Lincoln, MKC Reserve AWD, 22000, Fair Price, 47547, 
Used 2019 Lincoln, Nautilus Select AWD, 20627, High Price, 71066, 
Used 2019 Lincoln, MKC Standard AWD, 20000, High Price, 53500, 
