Year/Make, Model, Price, Rating, Mileage
Used 2018 Honda, CR-V EX AWD, 20023, Fair Price, 68883, 
Used 2018 Honda, CR-V EX AWD, 16996, Great Price, 122078, 
Used 2018 Honda, Accord LX 1.5T CVT, 18430, Great Price, 62297, 
Used 2018 Honda, CR-V LX AWD, 20358, Fair Price, 47862, 
Used 2018 Honda, CR-V EX AWD, 16996, Great Price, 122078, 
Used 2018 Honda, Accord EX-L 2.0T Automatic, 17300, Fair Price, 126691, 
Used 2018 Honda, Civic Sport Hatchback CVT, 18957, Great Price, 67508, 
Used 2018 Honda, Odyssey Elite, 22999, Fair Price, 105662, 
Used 2018 Honda, Civic Si Coupe Manual, 20457, Great Price, 71650, 
Used 2018 Honda, CR-V EX-L AWD, 16177, Excellent Price, 132943, 
Used 2018 Honda, Accord LX 1.5T CVT, 17975, High Price, 86394, 
Used 2018 Honda, CR-V EX AWD, 20023, Fair Price, 68883, 
Used 2018 Honda, Accord LX 1.5T CVT, 20691, High Price, 66480, 
Used 2018 Honda, Accord EX-L 1.5T CVT, 23195, High Price, 71754, 
Used 2018 Honda, CR-V EX AWD, 19495, Great Price, 80427, 
Used 2018 Honda, CR-V EX AWD, 19432, Great Price, 84047, 
Used 2018 Honda, Accord Touring 1.5T CVT, 21988, Fair Price, 60078, 
Used 2018 Honda, Accord Sport 1.5T CVT, 14198, High Price, 165246, 
Used 2018 Honda, Accord Hybrid Touring, 22500, High Price, 86455, 
