Year/Make, Model, Price, Rating, Mileage
Used 2021 Jaguar, F-PACE P250 S AWD, 28470, Great Price, 67189, 
Used 2021 Jaguar, F-PACE P250 S AWD, 28999, Great Price, 60199, 
Used 2021 Jaguar, F-PACE P250 S AWD, 35830, High Price, 40076, 
