Used 2024 Alfa Romeo, Stelvio Veloce AWD, $38,995, Excellent Price, 3,543 miles, 
Used 2024 Alfa Romeo, Giulia Ti AWD, $30,172, Excellent Price, 4,697 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $40,900, Excellent Price, 5,460 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $39,900, Great Price, 777 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $28,915, Excellent Price, 29,035 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $35,993, Great Price, 19,244 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $32,995, Great Price, 4,840 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $29,791, Excellent Price, 11,255 miles, 
Used 2024 Alfa Romeo, Stelvio Sprint RWD, $36,900, Great Price, 2,259 miles, 
Used 2024 Alfa Romeo, Stelvio Ti AWD, $39,895, Great Price, 9,979 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $39,900, Great Price, 5,264 miles, 
Used 2024 Alfa Romeo, Stelvio Sprint AWD, $39,900, Great Price, 1,238 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $43,900, Great Price, 2,845 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $32,995, Fair Price, 13,334 miles, 
Used 2024 Alfa Romeo, Giulia Ti AWD, $34,595, Great Price, 24 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $24,999, Excellent Price, 10,069 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $35,544, Fair Price, 34,754 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $31,490, Great Price, 5,374 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $39,395, Fair Price, 648 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $35,995, Fair Price, 2,665 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $44,900, Fair Price, 2,853 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $28,897, Fair Price, 13,931 miles, 
Used 2024 Alfa Romeo, Stelvio Sprint AWD, $37,778, Fair Price, 2,130 miles, 
Used 2024 Alfa Romeo, Stelvio Sprint AWD, $36,495, Great Price, 1,100 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $36,858, Fair Price, 18,571 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $35,980, Fair Price, 9,341 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $40,985, Fair Price, 11,915 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $38,995, Fair Price, 15,515 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $37,895, High Price, 9,025 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $32,340, Fair Price, 5,844 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $39,900, High Price, 2,893 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $32,855, Fair Price, 13,987 miles, 
Used 2024 Alfa Romeo, Stelvio Ti AWD, $42,995, Fair Price, 8,236 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $30,895, High Price, 18,557 miles, 
Used 2024 Alfa Romeo, Stelvio Ti AWD, $36,740, Fair Price, 11,748 miles, 
Used 2024 Alfa Romeo, Giulia Ti AWD, $36,995, High Price, 14,665 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $39,900, High Price, 10,380 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $35,995, High Price, 8,014 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $36,900, High Price, 5,440 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $38,995, High Price, 15,346 miles, 
Used 2024 Alfa Romeo, Giulia Ti RWD, $31,900, Fair Price, 17,486 miles, 
Used 2024 Alfa Romeo, Stelvio Ti AWD, $39,887, High Price, 5,656 miles, 
Used 2024 Alfa Romeo, Stelvio Competizione AWD, $38,995, High Price, 20,949 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $32,518, Fair Price, 6,544 miles, 
Used 2024 Alfa Romeo, Stelvio Veloce AWD, $45,000, High Price, 14,300 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $32,856, High Price, 10,664 miles, 
Used 2024 Alfa Romeo, Tonale Veloce EAWD, $39,999, High Price, 355 miles, 
Used 2024 Alfa Romeo, Giulia Veloce AWD, $52,465, High Price, 100 miles, 
Used 2024 Alfa Romeo, Stelvio Quadrifoglio Carbon AWD, $59,888, High Price, 28,003 miles, 
Used 2024 Alfa Romeo, Tonale Ti EAWD, $52,790, High Price, 100 miles, 
