Used 2023 Nissan, Rogue 2023.5 SV AWD, $23,995, Excellent Price, 4,566 miles, 
Used 2023 Nissan, Frontier 2023.5 PRO-4X Crew Cab 4WD, $33,999, Excellent Price, 12,745 miles, 
Used 2023 Nissan, Rogue 2023.5 SL AWD, $27,988, Great Price, 14,656 miles, 
Used 2023 Nissan, Rogue SV AWD, $19,800, Excellent Price, 39,999 miles, 
Used 2023 Nissan, Altima 2.5 SL AWD, $22,400, Excellent Price, 26,018 miles, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, $18,300, Excellent Price, 51,199 miles, 
Used 2023 Nissan, Altima 2.5 SR FWD, $18,999, Excellent Price, 54,620 miles, 
Used 2023 Nissan, Rogue 2023.5 SV FWD, $19,150, Great Price, 51,369 miles, 
Used 2023 Nissan, Pathfinder Platinum 4WD, $31,481, Excellent Price, 54,570 miles, 
Used 2023 Nissan, Rogue 2023.5 S AWD, $21,998, Excellent Price, 17,248 miles, 
Used 2023 Nissan, Rogue 2023.5 SL AWD, $22,888, Great Price, 61,203 miles, 
Used 2023 Nissan, Rogue 2023.5 SL AWD, $27,988, Great Price, 14,656 miles, 
Used 2023 Nissan, Sentra SV, $18,900, Excellent Price, 18,562 miles, 
Used 2023 Nissan, Altima 2.5 SR FWD, $22,999, Great Price, 27,189 miles, 
Used 2023 Nissan, Murano AWD SL, $23,700, Great Price, 57,701 miles, 
Used 2023 Nissan, Ariya Evolve+ e-4ORCE, $27,990, Excellent Price, 6,386 miles, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, $24,999, Great Price, 23,717 miles, 
Used 2023 Nissan, Frontier PRO-4X Crew Cab 4WD, $36,488, Great Price, 19,065 miles, 
Used 2023 Nissan, Frontier SV King Cab 4WD, $29,602, Great Price, 20,272 miles, 
Used 2023 Nissan, Rogue SV AWD, $22,939, Great Price, 19,980 miles, 
Used 2023 Nissan, Sentra SV, $16,798, Great Price, 52,923 miles, 
Used 2023 Nissan, Altima 2.5 SR FWD, $20,995, Fair Price, 40,455 miles, 
Used 2023 Nissan, Kicks SV, $18,499, Great Price, 33,747 miles, 
Used 2023 Nissan, Rogue Platinum AWD, $25,990, Great Price, 50,392 miles, 
Used 2023 Nissan, Frontier 2023.5 PRO-4X Crew Cab 4WD, $33,999, Excellent Price, 12,745 miles, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, $23,800, Great Price, 21,605 miles, 
Used 2023 Nissan, Rogue Platinum AWD, $28,998, Great Price, 43,298 miles, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, $21,316, Great Price, 39,860 miles, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, $24,899, Great Price, 15,426 miles, 
Used 2023 Nissan, Pathfinder Platinum 4WD, $38,852, Great Price, 27,058 miles, 
Used 2023 Nissan, Rogue 2023.5 SV AWD, $25,900, Great Price, 14,339 miles, 
Used 2023 Nissan, Pathfinder SL 4WD, $33,714, Great Price, 24,265 miles, 
Used 2023 Nissan, Sentra SV, $17,612, Fair Price, 44,507 miles, 
Used 2023 Nissan, Pathfinder Platinum 4WD, $35,995, Excellent Price, 14,697 miles, 
