Year/Make, Model, Price, Rating, Mileage
Used 2020 Nissan, Kicks SR, 17590, Great Price, 30305, 
Used 2020 Nissan, Sentra SV CVT, 14499, Great Price, 54368, 
Used 2020 Nissan, Pathfinder S 4WD, 14526, Excellent Price, 61739, 
Used 2020 Nissan, Kicks S, 9995, Excellent Price, 99046, 
Used 2020 Nissan, Sentra S CVT, 12995, Excellent Price, 43440, 
Used 2020 Nissan, Kicks S, 9995, Excellent Price, 105163, 
Used 2020 Nissan, Armada SV 4WD, 18995, Excellent Price, 100252, 
Used 2020 Nissan, Rogue S AWD, 17990, Excellent Price, 27205, 
Used 2020 Nissan, Sentra S CVT, 12995, Excellent Price, 50286, 
Used 2020 Nissan, NV200 Compact Cargo SV, 8900, Excellent Price, 115740, 
Used 2020 Nissan, Rogue SV AWD, 14988, Excellent Price, 48234, 
Used 2020 Nissan, NV200 Compact Cargo SV, 8999, Excellent Price, 151843, 
Used 2020 Nissan, Murano SV AWD, 20338, Excellent Price, 41723, 
Used 2020 Nissan, Rogue Sport SV AWD, 12499, Excellent Price, 117889, 
Used 2020 Nissan, Altima 2.5 S FWD, 13988, Excellent Price, 53702, 
Used 2020 Nissan, Rogue SV AWD, 12687, Excellent Price, 81357, 
Used 2020 Nissan, Rogue Sport SV AWD, 13295, Great Price, 120250, 
Used 2020 Nissan, Sentra SV CVT, 17623, Great Price, 23675, 
Used 2020 Nissan, Rogue Sport S AWD, 18990, Great Price, 23479, 
Used 2020 Nissan, Rogue S AWD, 14977, Excellent Price, 64376, 
Used 2020 Nissan, Pathfinder SL 4WD, 21112, Great Price, 59217, 
Used 2020 Nissan, Altima 2.5 SL AWD, 18995, Excellent Price, 30232, 
Used 2020 Nissan, Murano SL AWD, 19995, Great Price, 75774, 
Used 2020 Nissan, Rogue SL AWD, 16995, Great Price, 87685, 
Used 2020 Nissan, Rogue SV AWD, 18504, Excellent Price, 18155, 
Used 2020 Nissan, Pathfinder S 4WD, 14526, Excellent Price, 61739, 
Used 2020 Nissan, Pathfinder SV 4WD, 15000, Excellent Price, 74000, 
Used 2020 Nissan, Rogue Sport SL AWD, 18998, Excellent Price, 47714, 
Used 2020 Nissan, Frontier SV Crew Cab 2WD, 17499, Great Price, 40098, 
Used 2020 Nissan, Rogue Sport SV AWD, 14968, Excellent Price, 51285, 
Used 2020 Nissan, Rogue Sport S AWD, 18995, Great Price, 25873, 
Used 2020 Nissan, Rogue Sport SV AWD, 13750, Excellent Price, 56241, 
Used 2020 Nissan, Kicks SR, 17590, Great Price, 30305, 
Used 2020 Nissan, Maxima SL, 14495, Fair Price, 130010, 
Used 2020 Nissan, Sentra SV CVT, 14499, Great Price, 54368, 
